"","sub","rr","alpha","model"
"815","x31a150jh7x0sc3","75",0.999999997849021,"rw_base"
"816","x31a150jh7x0sc3","75",0.999999997849021,"rw_base"
"817","x6cu75oy88jq32r","25",0.0379144172522493,"rw_base"
"818","x6cu75oy88jq32r","25",0.0379144172522493,"rw_base"
"819","x6cu75oy88jq32r","50",0.945900968588928,"rw_base"
"820","x6cu75oy88jq32r","50",0.945900968588928,"rw_base"
"821","x6cu75oy88jq32r","75",0.999999997849021,"rw_base"
"822","x6cu75oy88jq32r","75",0.999999997849021,"rw_base"
"823","y71fvh7ol8vycb2","25",0.230234053274646,"rw_base"
"824","y71fvh7ol8vycb2","25",0.230234053274646,"rw_base"
"825","y71fvh7ol8vycb2","50",0.0227237555833037,"rw_base"
"826","y71fvh7ol8vycb2","50",0.0227237555833037,"rw_base"
"827","y71fvh7ol8vycb2","75",0.157707203331038,"rw_base"
"828","y71fvh7ol8vycb2","75",0.157707203331038,"rw_base"
"829","zdzld8scpb2ydmo","25",0.0143579532722591,"rw_base"
"830","zdzld8scpb2ydmo","25",0.0143579532722591,"rw_base"
"831","zdzld8scpb2ydmo","50",0.258616892470146,"rw_base"
"832","zdzld8scpb2ydmo","50",0.258616892470146,"rw_base"
"833","zdzld8scpb2ydmo","75",0.165921467164439,"rw_base"
"834","zdzld8scpb2ydmo","75",0.165921467164439,"rw_base"
"835","zqr31esvemh6qkz","25",0.283672644213162,"rw_base"
"836","zqr31esvemh6qkz","25",0.283672644213162,"rw_base"
"837","zqr31esvemh6qkz","50",1.95978088882531e-09,"rw_base"
"838","zqr31esvemh6qkz","50",1.95978088882531e-09,"rw_base"
"839","zqr31esvemh6qkz","75",0.606465288732373,"rw_base"
"840","zqr31esvemh6qkz","75",0.606465288732373,"rw_base"
