"","sub","rr","pu","lambda","omega","offset","model"
"591","p2sp49zl9919q87","50","high",2.33347555778514,0.166666666666667,-0.133198587749447,"value_alt"
"592","p2sp49zl9919q87","50","low",1.96763985551626,0.166666666666667,-0.011181213627111,"value_alt"
"593","p2sp49zl9919q87","75","high",3.16845027522538,0.166666666666667,-0.189531126676622,"value_alt"
"594","p2sp49zl9919q87","75","low",5,0.5,0,"value_alt"
"595","p2v49387cgj37sn","25","high",2.53188038883853,0.166666666666667,0.00616378861676581,"value_alt"
"596","p2v49387cgj37sn","25","low",1.48148148147951,0.166666666666667,0.00669966977493663,"value_alt"
"597","p2v49387cgj37sn","50","high",5,0.5,0,"value_alt"
"598","p2v49387cgj37sn","50","low",1.94405433644132,0.166666666666667,0.0414000355050916,"value_alt"
"599","p2v49387cgj37sn","75","high",5.15991887821916,0.166666666666667,0.0056211612417767,"value_alt"
"600","p2v49387cgj37sn","75","low",4.33105009322313,0.166666666666667,-9.8213700475025e-05,"value_alt"
"601","pjp6ertnjw1vb6j","25","high",2.80445054102294,0.166666666666667,-0.00166834238327496,"value_alt"
"602","pjp6ertnjw1vb6j","25","low",1.30231518295801,0.166666666666667,0.124122206660061,"value_alt"
"603","pjp6ertnjw1vb6j","50","high",3.4150169065263,0.166666666666667,-0.00832625383768315,"value_alt"
"604","pjp6ertnjw1vb6j","50","low",2.41426611796393,0.166666666666667,0.00347589772816703,"value_alt"
"605","pjp6ertnjw1vb6j","75","high",4.374248659393,0.166666666666667,-0.090154557470348,"value_alt"
"606","pjp6ertnjw1vb6j","75","low",2.99850570111543,0.166666666666667,-0.0649450301358051,"value_alt"
"607","pojfe0tpsdoned2","25","high",5,0.5,0,"value_alt"
"608","pojfe0tpsdoned2","25","low",1.24980948027986,0.166666666666667,0.103696389084894,"value_alt"
"609","pojfe0tpsdoned2","50","high",2.81747048145063,0.166666666666667,0.01039065850748,"value_alt"
"610","pojfe0tpsdoned2","50","low",2.34698019546406,0.166666666666667,-0.0336325733149337,"value_alt"
"611","pojfe0tpsdoned2","75","high",3.2868569194336,0.166666666666667,-0.101165217413166,"value_alt"
"612","pojfe0tpsdoned2","75","low",3.72973847804052,0.166666666666667,-0.0843271508051668,"value_alt"
"613","pv8gfb6dwc0u8md","25","high",1.69703970320131,0.166666666666667,0.0651320741066952,"value_alt"
"614","pv8gfb6dwc0u8md","25","low",5,0.5,0,"value_alt"
"615","pv8gfb6dwc0u8md","50","high",2.78414349686084,0.166666666666667,0.0170592010171184,"value_alt"
"616","pv8gfb6dwc0u8md","50","low",5,0.5,0,"value_alt"
"617","pv8gfb6dwc0u8md","75","high",3.25102880658283,0.166666666666667,-0.104140202639263,"value_alt"
"618","pv8gfb6dwc0u8md","75","low",4.22301694098923,0.166666666666667,-0.0385558871840324,"value_alt"
"619","q4o2n439h3o4hux","25","high",1.39462163293073,0.166666666666667,0.0772390125827633,"value_alt"
"620","q4o2n439h3o4hux","25","low",2.23362955643784,0.166666666666667,-0.0222941693721314,"value_alt"
"621","q4o2n439h3o4hux","50","high",5,0.5,0,"value_alt"
"622","q4o2n439h3o4hux","50","low",5,0.5,0,"value_alt"
"623","q4o2n439h3o4hux","75","high",3.14035034166714,0.166666666666667,-0.146284059849146,"value_alt"
"624","q4o2n439h3o4hux","75","low",3.00375699905211,0.166666666666667,-0.149519890260587,"value_alt"
"625","qeaducsgetncgeb","25","high",0.7216040914982,0.5,-0.00137174211208946,"value_alt"
"626","qeaducsgetncgeb","25","low",0.0617283950617287,0.5,0,"value_alt"
"627","qeaducsgetncgeb","50","high",0.737692426369209,0.5,-0.00320073188259062,"value_alt"
"628","qeaducsgetncgeb","50","low",0.370370370370346,0.5,-0.020339040445205,"value_alt"
"629","qeaducsgetncgeb","75","high",5,0.5,0,"value_alt"
"630","qeaducsgetncgeb","75","low",0.676726108830775,0.5,-0.00240290079620598,"value_alt"
"631","qreecv8wv03uqw8","25","high",2.8931443748624,0.166666666666667,0.0119367357465701,"value_alt"
"632","qreecv8wv03uqw8","25","low",1.20054495772545,0.166666666666667,0.119341563754142,"value_alt"
"633","qreecv8wv03uqw8","50","high",5,0.5,0,"value_alt"
"634","qreecv8wv03uqw8","50","low",5,0.5,0,"value_alt"
"635","qreecv8wv03uqw8","75","high",3.8659234110185,0.166666666666667,-0.0760782995139954,"value_alt"
"636","qreecv8wv03uqw8","75","low",3.67909877118997,0.388888888888889,-0.255098609400745,"value_alt"
"637","qw7q50m2o58ugvl","25","high",5,0.5,0,"value_alt"
"638","qw7q50m2o58ugvl","25","low",1.97530864197553,0.5,0.00411522633743777,"value_alt"
"639","qw7q50m2o58ugvl","50","high",2.22222222222216,0.5,-0.0123281166274181,"value_alt"
"640","qw7q50m2o58ugvl","50","low",1.48148148148154,0.5,0.00960219478736923,"value_alt"
"641","qw7q50m2o58ugvl","75","high",1.80074552035425,0.5,0.0630480774256106,"value_alt"
"642","qw7q50m2o58ugvl","75","low",5,0.5,0,"value_alt"
"643","r018cukle69r1bf","25","high",2.10348628463994,0.166666666666667,0.032971136949858,"value_alt"
"644","r018cukle69r1bf","25","low",1.70612318424216,0.166666666666667,0.0500611159022708,"value_alt"
"645","r018cukle69r1bf","50","high",3.63416702163532,0.166666666666667,-0.0726937030942624,"value_alt"
"646","r018cukle69r1bf","50","low",2.7262355287575,0.166666666666667,-0.0534979423872246,"value_alt"
"647","r018cukle69r1bf","75","high",4.44444444444442,0.462962962962963,-0.106207134736748,"value_alt"
"648","r018cukle69r1bf","75","low",2.62155159275047,0.5,0.000355636843584195,"value_alt"
"649","re53t0m5rdemzxb","25","high",1.59305443899728,0.5,0.0726007214453916,"value_alt"
"650","re53t0m5rdemzxb","25","low",5,0.5,0,"value_alt"
"651","re53t0m5rdemzxb","50","high",2.7287695158146,0.5,-0.263267648225131,"value_alt"
"652","re53t0m5rdemzxb","50","low",1.58777738225439,0.5,-0.012345679012332,"value_alt"
"653","re53t0m5rdemzxb","75","high",2.2222222222223,0.5,0.00411522633744488,"value_alt"
"654","re53t0m5rdemzxb","75","low",0.964791952387918,0.5,-0.0123456790123321,"value_alt"
"655","regcubm60dchcxr","25","high",1.23456790123458,0.5,0.00379910460504163,"value_alt"
"656","regcubm60dchcxr","25","low",0.740740740740765,0.5,0.0117972903470334,"value_alt"
"657","regcubm60dchcxr","50","high",1.18681095359709,0.5,0.0126843807744155,"value_alt"
"658","regcubm60dchcxr","50","low",0.740740740740765,0.5,0.00411522633695838,"value_alt"
"659","regcubm60dchcxr","75","high",0.570811795655944,0.5,0.00633008395749135,"value_alt"
"660","regcubm60dchcxr","75","low",1.27572016460913,0.5,-0.120256058527678,"value_alt"
"661","rf8fvjnsk6r07uc","25","high",2.52823925893826,0.166666666666667,0.00974269350254353,"value_alt"
"662","rf8fvjnsk6r07uc","25","low",5,0.5,0,"value_alt"
"663","rf8fvjnsk6r07uc","50","high",5,0.5,0,"value_alt"
"664","rf8fvjnsk6r07uc","50","low",3.71173696064726,0.166666666666667,-0.0581019348204892,"value_alt"
"665","rf8fvjnsk6r07uc","75","high",4.25240054869697,0.5,-0.0727023319617224,"value_alt"
"666","rf8fvjnsk6r07uc","75","low",4.3650229479732,0.166666666666667,-0.111060166464247,"value_alt"
"667","rn0an20lmaomk57","25","high",2.49111011352147,0.166666666666667,0.00656296213595486,"value_alt"
"668","rn0an20lmaomk57","25","low",1.85185185185251,0.166666666666667,0.0505983105656485,"value_alt"
"669","rn0an20lmaomk57","50","high",3.50251486048513,0.166666666666667,-0.0487912741983173,"value_alt"
"670","rn0an20lmaomk57","50","low",3.89750534076684,0.166666666666667,0.000779153423413614,"value_alt"
"671","rn0an20lmaomk57","75","high",5.8024691358024,0.5,-0.0078447089765491,"value_alt"
"672","rn0an20lmaomk57","75","low",3.10318443603706,0.166666666666667,-0.138392422587959,"value_alt"
"673","rxol1dxl6nen4em","25","high",2.79835390946485,0.5,-0.00313256477922286,"value_alt"
"674","rxol1dxl6nen4em","25","low",1.15683584819409,0.5,0.000457247370784453,"value_alt"
"675","rxol1dxl6nen4em","50","high",1.97530864197538,0.5,0.0768683635610228,"value_alt"
"676","rxol1dxl6nen4em","50","low",1.60493827160496,0.5,0.00137174211247859,"value_alt"
"677","rxol1dxl6nen4em","75","high",2.71604938271607,0.5,0.101661332113935,"value_alt"
"678","rxol1dxl6nen4em","75","low",5,0.5,0,"value_alt"
"679","ryf84f70g5thl4l","25","high",2.96296296296299,0.5,0.010859618358396,"value_alt"
"680","ryf84f70g5thl4l","25","low",0.987654320987824,0.5,0.00289590001411999,"value_alt"
"681","ryf84f70g5thl4l","50","high",2.13991769547128,0.5,0.00717925483650483,"value_alt"
"682","ryf84f70g5thl4l","50","low",2.46913580246926,0.5,-0.144032921810743,"value_alt"
"683","ryf84f70g5thl4l","75","high",1.42474893731734,0.5,0.0699588477366686,"value_alt"
"684","ryf84f70g5thl4l","75","low",1.27572016460918,0.5,0.0288065843620966,"value_alt"
"685","s79rv87vd0ov68q","25","high",0.753442056438169,0.5,-0.000457247370696745,"value_alt"
"686","s79rv87vd0ov68q","25","low",5,0.5,0,"value_alt"
"687","s79rv87vd0ov68q","50","high",6.37860082306166,0.166666666666667,-0.350875352495813,"value_alt"
"688","s79rv87vd0ov68q","50","low",5,0.5,0,"value_alt"
"689","s79rv87vd0ov68q","75","high",0.823045267490805,0.5,-0.0370370370370422,"value_alt"
"690","s79rv87vd0ov68q","75","low",1.99512269472829,0.5,-0.209876543213417,"value_alt"
"691","s7enbyv4of56b3e","25","high",0.746329319711624,0.5,-0.00187789785707859,"value_alt"
"692","s7enbyv4of56b3e","25","low",0.528374739609258,0.5,-5.08052538522596e-05,"value_alt"
"693","s7enbyv4of56b3e","50","high",0.63303358230863,0.5,-0.00089755965738747,"value_alt"
"694","s7enbyv4of56b3e","50","low",3.33333333333329,0.5,-0.289200494500217,"value_alt"
"695","s7enbyv4of56b3e","75","high",0.819752333227477,0.5,-0.0041152263374058,"value_alt"
"696","s7enbyv4of56b3e","75","low",1.01102578753908,0.5,-0.0617284647534477,"value_alt"
"697","sh3z56uk3q0ddzd","25","high",3.45679012345677,0.5,-0.0119276469594446,"value_alt"
"698","sh3z56uk3q0ddzd","25","low",1.48148148148147,0.5,-0.0118147907176192,"value_alt"
"699","sh3z56uk3q0ddzd","50","high",4.20920364642873,0.166666666666667,-0.179726828866622,"value_alt"
"700","sh3z56uk3q0ddzd","50","low",2.01646090534982,0.5,0.0041152263373081,"value_alt"
"701","sh3z56uk3q0ddzd","75","high",5,0.5,0,"value_alt"
"702","sh3z56uk3q0ddzd","75","low",3.23873902033096,0.166666666666667,-0.412519886048951,"value_alt"
"703","ssbsk72ruz2tdg1","25","high",0.717878372199627,0.5,0.0451997493603364,"value_alt"
"704","ssbsk72ruz2tdg1","25","low",5,0.5,0,"value_alt"
"705","ssbsk72ruz2tdg1","50","high",0.754458163653631,0.5,0.0260631001193836,"value_alt"
"706","ssbsk72ruz2tdg1","50","low",1.53635116598539,0.5,0.0864197530853272,"value_alt"
"707","ssbsk72ruz2tdg1","75","high",0.882656780877204,0.5,0.00960211483468432,"value_alt"
"708","ssbsk72ruz2tdg1","75","low",0.0617283950617287,0.5,-0.00142857757380743,"value_alt"
"709","swmufx7egboodpe","25","high",5,0.5,0,"value_alt"
"710","swmufx7egboodpe","25","low",9.75308641973538,0.166666666666667,0.0120263231588802,"value_alt"
"711","swmufx7egboodpe","50","high",9.99999999999978,0.166666666666667,0.0207667076271378,"value_alt"
"712","swmufx7egboodpe","50","low",8.2716049382775,0.166666666666667,0.00899068035035611,"value_alt"
"713","swmufx7egboodpe","75","high",9.99999999999993,0.166666666666667,-0.00813080919521636,"value_alt"
"714","swmufx7egboodpe","75","low",9.99999999999983,0.166666666666667,0.00133879342098764,"value_alt"
"715","t53tjn7r8ydtmtq","25","high",5,0.5,0,"value_alt"
"716","t53tjn7r8ydtmtq","25","low",7.77777777783089,0.166666666666667,0.0495123476823089,"value_alt"
"717","t53tjn7r8ydtmtq","50","high",9.01234567901825,0.166666666666667,-0.00819399673809373,"value_alt"
"718","t53tjn7r8ydtmtq","50","low",1.11111111111112,0.5,0.0699588477366109,"value_alt"
"719","t53tjn7r8ydtmtq","75","high",5,0.5,0,"value_alt"
"720","t53tjn7r8ydtmtq","75","low",0.807669775679945,0.5,0.147800457020572,"value_alt"
"721","tk2emgkdo0xmkfn","25","high",4.7240427445334,0.166666666666667,0.0147485820990976,"value_alt"
"722","tk2emgkdo0xmkfn","25","low",5,0.5,0,"value_alt"
"723","tk2emgkdo0xmkfn","50","high",5,0.5,0,"value_alt"
"724","tk2emgkdo0xmkfn","50","low",5,0.5,0,"value_alt"
"725","tk2emgkdo0xmkfn","75","high",4.35157308282337,0.388888888888889,-0.280825178556832,"value_alt"
"726","tk2emgkdo0xmkfn","75","low",5,0.5,0,"value_alt"
"727","u22e26jm4cy25av","25","high",3.80661783997692,0.462962962962963,-0.0869691449554829,"value_alt"
"728","u22e26jm4cy25av","25","low",3.70370370370363,0.487654320987654,-0.0370370370370366,"value_alt"
"729","u22e26jm4cy25av","50","high",4.51303155008629,0.462962962962963,-0.0760260639079599,"value_alt"
"730","u22e26jm4cy25av","50","low",3.88660265198164,0.166666666666667,-0.0769276402415567,"value_alt"
"731","u22e26jm4cy25av","75","high",5.84362139917686,0.5,-0.0771116720770055,"value_alt"
"732","u22e26jm4cy25av","75","low",5.16879577955618,0.388888888888889,-0.131956817252034,"value_alt"
"733","u556z6wn629kwu5","25","high",1.16433115389516,0.5,0.156457306004793,"value_alt"
"734","u556z6wn629kwu5","25","low",1.09874849702866,0.5,0.00118928673744656,"value_alt"
"735","u556z6wn629kwu5","50","high",1.23456790123391,0.5,0.0699588477374555,"value_alt"
"736","u556z6wn629kwu5","50","low",1.1659807956105,0.5,0.0672153635116555,"value_alt"
"737","u556z6wn629kwu5","75","high",1.67773335611124,0.5,-0.0205761316872293,"value_alt"
"738","u556z6wn629kwu5","75","low",0.938203864352958,0.5,0.0123456790127388,"value_alt"
"739","u5kwzdtotz39jwp","25","high",2.57887517146711,0.5,-0.000801802453911038,"value_alt"
"740","u5kwzdtotz39jwp","25","low",1.27572016460903,0.5,-0.00124531356876578,"value_alt"
"741","u5kwzdtotz39jwp","50","high",1.48148148148151,0.5,0.0123456790123462,"value_alt"
"742","u5kwzdtotz39jwp","50","low",1.27572016460908,0.5,0.0531931108062358,"value_alt"
"743","u5kwzdtotz39jwp","75","high",2.24102016969024,0.5,-0.20987654320992,"value_alt"
"744","u5kwzdtotz39jwp","75","low",2.0301783264744,0.5,-0.111111111111106,"value_alt"
"745","uaf4fed1xj02ps4","25","high",1.9753086419748,0.166666666666667,-0.070231845688471,"value_alt"
"746","uaf4fed1xj02ps4","25","low",1.14724398326801,0.166666666666667,0.0302921717699862,"value_alt"
"747","uaf4fed1xj02ps4","50","high",2.19907400147853,0.166666666666667,-0.0994423469086754,"value_alt"
"748","uaf4fed1xj02ps4","50","low",1.70715840741195,0.166666666666667,0.0245334218663287,"value_alt"
"749","uaf4fed1xj02ps4","75","high",2.84243114720761,0.166666666666667,-0.168226945099265,"value_alt"
"750","uaf4fed1xj02ps4","75","low",5,0.5,0,"value_alt"
"751","ug2w7q3f6pgxf6e","25","high",1.2071330589318,0.166666666666667,0.0655127869363079,"value_alt"
"752","ug2w7q3f6pgxf6e","25","low",0.630174660138493,0.166666666666667,0.239629324301589,"value_alt"
"753","ug2w7q3f6pgxf6e","50","high",1.69940264858696,0.166666666666667,0.118630545634359,"value_alt"
"754","ug2w7q3f6pgxf6e","50","low",1.54063293487816,0.166666666666667,0.0022563580351409,"value_alt"
"755","ug2w7q3f6pgxf6e","75","high",3.05274315267306,0.166666666666667,-0.094147731045789,"value_alt"
"756","ug2w7q3f6pgxf6e","75","low",2.56362462285778,0.166666666666667,-0.0705181082975711,"value_alt"
"757","unp160hltucmgwb","25","high",1.94718915506597,0.166666666666667,-0.00082981921409564,"value_alt"
"758","unp160hltucmgwb","25","low",1.48148148148112,0.166666666666667,0.031241816950742,"value_alt"
"759","unp160hltucmgwb","50","high",4.55800363235593,0.166666666666667,-0.0225007465266563,"value_alt"
"760","unp160hltucmgwb","50","low",5,0.5,0,"value_alt"
"761","unp160hltucmgwb","75","high",4.54503886603242,0.5,-0.172725345952907,"value_alt"
"762","unp160hltucmgwb","75","low",5,0.5,0,"value_alt"
"763","v2rgepeoz23lhyb","25","high",1.93172901649299,0.166666666666667,0.0660150701031739,"value_alt"
"764","v2rgepeoz23lhyb","25","low",0.529769997958644,0.166666666666667,0.195364318426065,"value_alt"
"765","v2rgepeoz23lhyb","50","high",4.81481481481484,0.5,0.0263438778156444,"value_alt"
"766","v2rgepeoz23lhyb","50","low",2.26837328193103,0.166666666666667,-0.0265192737392885,"value_alt"
"767","v2rgepeoz23lhyb","75","high",3.69092057719369,0.388888888888889,-0.271812524952271,"value_alt"
"768","v2rgepeoz23lhyb","75","low",5,0.5,0,"value_alt"
"769","vnoz56ecccya7hk","25","high",2.96296296296299,0.5,-0.0536170197234973,"value_alt"
"770","vnoz56ecccya7hk","25","low",2.3456790123457,0.5,0.00960219478729796,"value_alt"
"771","vnoz56ecccya7hk","50","high",2.22222222222221,0.5,-0.0617283950616846,"value_alt"
"772","vnoz56ecccya7hk","50","low",3.07879896357838,0.5,-0.200238697257518,"value_alt"
"773","vnoz56ecccya7hk","75","high",1.9753086419753,0.5,-0.0530915002664465,"value_alt"
"774","vnoz56ecccya7hk","75","low",1.66842603394725,0.5,-0.0754458161865131,"value_alt"
"775","wey1upork0e0epr","25","high",0.740740740740814,0.5,0.00785573416170449,"value_alt"
"776","wey1upork0e0epr","25","low",0.0617283950617287,0.5,-0.0042857155136159,"value_alt"
"777","wey1upork0e0epr","50","high",0.54869684499323,0.5,-0.0205761316872607,"value_alt"
"778","wey1upork0e0epr","50","low",0.514956294740972,0.5,-0.00137174211209379,"value_alt"
"779","wey1upork0e0epr","75","high",5,0.5,0,"value_alt"
"780","wey1upork0e0epr","75","low",0.370370370370363,0.5,-0.0285017527815443,"value_alt"
"781","wf4mq2s0e98ce4z","25","high",1.84479010608032,0.166666666666667,-0.001170630367204,"value_alt"
"782","wf4mq2s0e98ce4z","25","low",5,0.5,0,"value_alt"
"783","wf4mq2s0e98ce4z","50","high",5.13619357132144,0.166666666666667,-0.028344314025226,"value_alt"
"784","wf4mq2s0e98ce4z","50","low",2.19606493673768,0.166666666666667,-0.0195999752609883,"value_alt"
"785","wf4mq2s0e98ce4z","75","high",2.855035488327,0.166666666666667,-0.206711208697988,"value_alt"
"786","wf4mq2s0e98ce4z","75","low",5.18518518518525,0.166666666666667,-0.0364237576712751,"value_alt"
"787","ws44qtt9xen2xsl","25","high",5,0.5,0,"value_alt"
"788","ws44qtt9xen2xsl","25","low",2.79087811840114,0.462962962962963,-0.0591346320717541,"value_alt"
"789","ws44qtt9xen2xsl","50","high",1.44032921810683,0.5,0.0470964791952779,"value_alt"
"790","ws44qtt9xen2xsl","50","low",2.55144032921808,0.5,-0.176954732510215,"value_alt"
"791","ws44qtt9xen2xsl","75","high",1.30315500685864,0.5,0.0946502057613898,"value_alt"
"792","ws44qtt9xen2xsl","75","low",1.36565175323825,0.5,0.00411522633743444,"value_alt"
"793","wwv18727elhq22u","25","high",9.99999999999804,0.5,0.000937152270372055,"value_alt"
"794","wwv18727elhq22u","25","low",7.77846102765102,0.166666666666667,0.00116151316922242,"value_alt"
"795","wwv18727elhq22u","50","high",9.91769547324906,0.5,0.00582681451981371,"value_alt"
"796","wwv18727elhq22u","50","low",9.99999999999935,0.5,-0.00114525234162888,"value_alt"
"797","wwv18727elhq22u","75","high",9.99999999999978,0.5,0.0207714260231726,"value_alt"
"798","wwv18727elhq22u","75","low",9.99999999999978,0.166666666666667,-0.00325995148222047,"value_alt"
"799","x0nfe7hwu2yt5az","25","high",0.0617283950617287,0.5,-0.00285714692611216,"value_alt"
"800","x0nfe7hwu2yt5az","25","low",0.49382716049361,0.5,0.0150891632373551,"value_alt"
"801","x0nfe7hwu2yt5az","50","high",0.62601492906141,0.5,0.000163705901925493,"value_alt"
"802","x0nfe7hwu2yt5az","50","low",0.0617283950617287,0.5,0.00107142328588794,"value_alt"
"803","x0nfe7hwu2yt5az","75","high",5,0.5,0,"value_alt"
"804","x0nfe7hwu2yt5az","75","low",0.0617283950617287,0.5,-0.00035714516712726,"value_alt"
"805","x0ztn8ulz4wsjnf","25","high",3.70370370370378,0.166666666666667,0.0381157332122832,"value_alt"
"806","x0ztn8ulz4wsjnf","25","low",2.47501222115282,0.166666666666667,-0.0361347331833985,"value_alt"
"807","x0ztn8ulz4wsjnf","50","high",5,0.5,0,"value_alt"
"808","x0ztn8ulz4wsjnf","50","low",4.11045466157573,0.166666666666667,0.00257763800865396,"value_alt"
"809","x0ztn8ulz4wsjnf","75","high",5,0.5,0,"value_alt"
"810","x0ztn8ulz4wsjnf","75","low",5.33110079868113,0.166666666666667,-0.0633607996917273,"value_alt"
"811","x31a150jh7x0sc3","25","high",1.53025453436995,0.5,0.102880658436171,"value_alt"
"812","x31a150jh7x0sc3","25","low",0.640577285007765,0.166666666666667,0.276014744616642,"value_alt"
"813","x31a150jh7x0sc3","50","high",0.604366715187676,0.166666666666667,0.160968053503823,"value_alt"
"814","x31a150jh7x0sc3","50","low",3.94283941704489,0.166666666666667,-0.618188487186593,"value_alt"
"815","x31a150jh7x0sc3","75","high",5,0.5,0,"value_alt"
"816","x31a150jh7x0sc3","75","low",1.28943758573395,0.5,0.111111111111097,"value_alt"
"817","x6cu75oy88jq32r","25","high",2.3456790123459,0.5,0.0531931108061194,"value_alt"
"818","x6cu75oy88jq32r","25","low",2.38300345803342,0.166666666666667,-0.0474168210552072,"value_alt"
"819","x6cu75oy88jq32r","50","high",2.49566640322839,0.166666666666667,0.00956454835304266,"value_alt"
"820","x6cu75oy88jq32r","50","low",3.67368692521577,0.166666666666667,-0.361741962490786,"value_alt"
"821","x6cu75oy88jq32r","75","high",4.10887583437777,0.166666666666667,-0.399863317502549,"value_alt"
"822","x6cu75oy88jq32r","75","low",3.81127417856813,0.166666666666667,-0.397790359966682,"value_alt"
"823","y71fvh7ol8vycb2","25","high",5,0.5,0,"value_alt"
"824","y71fvh7ol8vycb2","25","low",5,0.5,0,"value_alt"
"825","y71fvh7ol8vycb2","50","high",6.25514403291985,0.166666666666667,0.0034574750524019,"value_alt"
"826","y71fvh7ol8vycb2","50","low",6.18655692727997,0.166666666666667,0.00086924788766396,"value_alt"
"827","y71fvh7ol8vycb2","75","high",9.99999999999993,0.166666666666667,-0.00600570141196544,"value_alt"
"828","y71fvh7ol8vycb2","75","low",3.99176954732532,0.5,-0.0215922369564027,"value_alt"
"829","zdzld8scpb2ydmo","25","high",1.29417941031434,0.5,0.222485124690383,"value_alt"
"830","zdzld8scpb2ydmo","25","low",0.99247965852841,0.5,0.0121116774492533,"value_alt"
"831","zdzld8scpb2ydmo","50","high",1.3236464632269,0.5,0.00550390353656982,"value_alt"
"832","zdzld8scpb2ydmo","50","low",0.771731951436555,0.5,0.0123456790123446,"value_alt"
"833","zdzld8scpb2ydmo","75","high",1.29401005944238,0.5,0.0178326474622696,"value_alt"
"834","zdzld8scpb2ydmo","75","low",5,0.5,0,"value_alt"
"835","zqr31esvemh6qkz","25","high",7.77777777777581,0.166666666666667,0.280153589888785,"value_alt"
"836","zqr31esvemh6qkz","25","low",9.99999999999954,0.388888888888889,0.392738407783283,"value_alt"
"837","zqr31esvemh6qkz","50","high",5,0.5,0,"value_alt"
"838","zqr31esvemh6qkz","50","low",4.44444444444447,0.5,-0.160493827160508,"value_alt"
"839","zqr31esvemh6qkz","75","high",2.75562033933282,0.5,-0.250114311841585,"value_alt"
"840","zqr31esvemh6qkz","75","low",5,0.5,0,"value_alt"
