"","sub","model","rr","pu","rho","omega","lambda","offset","bestfit"
"206","9p57f5mpldrqae2","full_offset",1,2,0.166666666666667,0.0186709343087944,2.03703703703704,0,"value_alt_offset"
"207","9p57f5mpldrqae2","full_offset",2,1,0.0310166133211401,0.0761147521549899,2.42112482853224,-0.0576131687242798,"value_alt_offset"
"208","9p57f5mpldrqae2","full_offset",2,2,0.117283950617284,0.191358024691358,2.77777777777778,-0.0740740740740741,"value_alt_offset"
"209","9p57f5mpldrqae2","full_offset",3,1,0.203703703703704,0.796296296296296,1.66666666666667,0.074074074074074,"value_alt_offset"
"210","9p57f5mpldrqae2","full_offset",3,2,0.166666666666667,0.265432098765432,5.1646090534978,0,"value_alt_offset"
"211","a39zpu2zr3xl47k","full_offset",1,1,0.722222222222222,0.0610431512309614,9.45663770766651,0.00792562109434525,"value_alt_offset"
"212","a39zpu2zr3xl47k","full_offset",1,2,0.944444444444444,0.253086419753086,9.81481481481481,0.00274348422496562,"value_alt_offset"
"213","a39zpu2zr3xl47k","full_offset",2,1,0.61112804619892,0.0569272976680384,9.43072702331962,0.00823045267489708,"value_alt_offset"
"214","a39zpu2zr3xl47k","full_offset",2,2,0.820987654320988,0.875857338820302,9.86968449931413,0.00548696844993146,"value_alt_offset"
"215","a39zpu2zr3xl47k","full_offset",3,1,0.977366255144035,0.800411522601878,9.85602352848199,0.00823045267489708,"value_alt_offset"
"216","a39zpu2zr3xl47k","full_offset",3,2,0.845221764974851,0.281893004115226,9.93827160493827,0.00821916261635813,"value_alt_offset"
"217","ajztaxb5eyxtfch","full_offset",1,1,0.0432098765432099,0.166666666666667,1.2962962962963,0.0987654320987654,"value_alt_offset"
"218","ajztaxb5eyxtfch","full_offset",1,2,0.0432098765432099,0.104938271604938,1.54320987654321,0.0246913580246915,"value_alt_offset"
"219","ajztaxb5eyxtfch","full_offset",2,1,0.0322359396433471,0.207818930041152,1.70781893004115,0.0329218106995885,"value_alt_offset"
"220","ajztaxb5eyxtfch","full_offset",2,2,0.166666666665486,0.388888888888889,0.925925925925926,0.37037037037037,"value_alt_offset"
"221","ajztaxb5eyxtfch","full_offset",3,1,0.0925925925925926,0.0555555555555556,2.03703703703704,-0.0740740740740741,"value_alt_offset"
"222","ajztaxb5eyxtfch","full_offset",3,2,0.0925925925925926,0.294238683127572,3.51851851851852,0,"value_alt_offset"
"223","as5hvtlqa9ouc2z","full_offset",1,1,0.0185185185185185,0.166666666666667,1.33744855967078,0.0493827160493825,"value_alt_offset"
"224","as5hvtlqa9ouc2z","full_offset",1,2,0.0185185185185185,0.143347050754458,1.52949245541838,0.101508916323731,"value_alt_offset"
"225","as5hvtlqa9ouc2z","full_offset",2,1,0.0555555555555556,0.242264898643499,3.39506800064981,3.33066907387547e-15,"value_alt_offset"
"226","as5hvtlqa9ouc2z","full_offset",2,2,0.0555555555555556,0.0185185185185185,3.14814814814815,0.0246913580246915,"value_alt_offset"
"227","as5hvtlqa9ouc2z","full_offset",3,1,0.0925925925925926,0.327160493827161,2.40740740740741,0,"value_alt_offset"
"228","as5hvtlqa9ouc2z","full_offset",3,2,0.05691036258023,0.0873088451963624,3.51851851851852,-0.148148148148148,"value_alt_offset"
"229","au7m9jjmgy8d4gj","full_offset",1,1,0.0555555555555556,0.5,0.679012345682947,-7.86815057551848e-13,"value_alt_offset"
"230","au7m9jjmgy8d4gj","full_offset",1,2,0.0555555555555556,0.5,0.925925925925926,0.0246913580246915,"value_alt_offset"
"231","au7m9jjmgy8d4gj","full_offset",2,1,0.0308641975308642,0.993827160493827,1.17283950617284,0,"value_alt_offset"
"232","au7m9jjmgy8d4gj","full_offset",2,2,0.0596707818930041,0.833333333333333,0.967134639593106,0.00823045267489708,"value_alt_offset"
"233","au7m9jjmgy8d4gj","full_offset",3,1,0.0925925925925926,0.5,0.555555555555556,-0.370369952220054,"perc_offset"
"234","au7m9jjmgy8d4gj","full_offset",3,2,0.0925925925925926,0.5,1.2962962962963,-0.148148148148148,"value_alt_offset"
"235","b3jqszmpuje1kzj","full_offset",1,1,0.00983081847279381,0.170172229843012,3.35390946502058,-0.00823044751254753,"value_alt_offset"
"236","b3jqszmpuje1kzj","full_offset",1,2,0.0688157293095565,0.31390032007316,1.41975308641975,0.0329218112731733,"value_alt_offset"
"237","b3jqszmpuje1kzj","full_offset",2,1,0.0267489714802129,0.121399176954734,3.35390946502058,-0.0246913580246914,"value_alt_offset"
"238","b3jqszmpuje1kzj","full_offset",2,2,0.0843621399176955,0.00617283950617287,3.43621399176955,0,"value_alt_offset"
"239","b3jqszmpuje1kzj","full_offset",3,1,0.0144051738574931,0.273662342365171,2.24279835390947,-0.00640146319158663,"value_alt_offset"
"240","b3jqszmpuje1kzj","full_offset",3,2,0.0802469135802469,0.0436671239140377,5,-0.0246913580246914,"value_alt_offset"
"241","bdov3ye1qvundbp","full_offset",1,1,0.166666666666667,0.0555555555555556,1.66666666666667,0,"value_alt_offset"
"242","bdov3ye1qvundbp","full_offset",1,2,0.166666666666667,0.178961540415587,2.03703703703704,0.074074074074074,"value_alt_offset"
"243","bdov3ye1qvundbp","full_offset",2,1,0.0308641975308642,0.0898491083676269,1.92729766803841,-0.0493814615984339,"value_alt_offset"
"244","bdov3ye1qvundbp","full_offset",2,2,0.12962962962963,0.277777777777778,0.555555555555556,0.148148148148148,"value_alt_offset"
"245","bdov3ye1qvundbp","full_offset",3,1,0.0308641975308642,0.00617283950617287,1.2962962962963,-0.148148148148148,"value_alt_offset"
"246","bdov3ye1qvundbp","full_offset",3,2,0.166666666666667,0.290125338466416,0.555555555555556,0,"value_alt_offset"
"247","brsvshywlogvxcq","full_offset",1,1,0.868998628257887,0.203703703703704,1.2962962962963,-0.419753086419753,"perc_offset"
"248","brsvshywlogvxcq","full_offset",1,2,0.0557079713458315,0.574074074074074,1.29629629629625,3.38701756168458e-05,"value_alt_offset"
"249","brsvshywlogvxcq","full_offset",2,1,0.3353907374269,0.537037037037037,4.25925925925926,-0.345679012345679,"perc_offset"
"250","brsvshywlogvxcq","full_offset",2,2,0.0185185185185185,0.858024691358025,0.679012345679013,0,"perc_offset"
"251","brsvshywlogvxcq","full_offset",3,1,0.0185128734892491,0.907407407407407,1.29629629629629,-0.337448559670782,"perc_offset"
"252","brsvshywlogvxcq","full_offset",3,2,0.104938271608479,0.845679012345679,1.2962962962963,-0.148148148148148,"value_alt_offset"
"253","bx1xq7e3jhb986v","full_offset",1,1,0.01440329218107,0.290123456790123,1.91358024691358,0.0493827160493825,"value_alt_offset"
"254","bx1xq7e3jhb986v","full_offset",1,2,0.0555555555555556,0.759259259259259,3.10700215706381,-0.0749885688157294,"value_alt_offset"
"255","bx1xq7e3jhb986v","full_offset",2,1,0.0294924557051786,0.216050009941524,1.54321010884894,0.17283950617284,"value_alt_offset"
"256","bx1xq7e3jhb986v","full_offset",2,2,0.0925925925925926,0.191358024691358,2.20215414316923,0.0493827160496447,"value_alt_offset"
"257","bx1xq7e3jhb986v","full_offset",3,1,0.0541838134430727,0.314814814814815,2.36625514403292,-0.0740740740740741,"value_alt_offset"
"258","bx1xq7e3jhb986v","full_offset",3,2,0.0927450083828685,0.327160424135441,3.51851851851852,-3.33066907387547e-16,"value_alt_offset"
"259","c2se350v0tr4hzv","full_offset",1,1,0.0102880658436214,0.01440329218107,1.70781893004115,-0.0164609053497943,"value_alt_offset"
"260","c2se350v0tr4hzv","full_offset",1,2,0.0930492127379458,0.277777777777778,3.51851851851852,-0.0164609053497943,"value_alt_offset"
"261","c2se350v0tr4hzv","full_offset",2,1,0.00615590441836444,0.01440329218107,3.34019204389575,-0.038397489090981,"value_alt_offset"
"262","c2se350v0tr4hzv","full_offset",2,2,0.0226337448559671,0.125514403292181,2.90123456790123,-0.0493827160493827,"value_alt_offset"
"263","c2se350v0tr4hzv","full_offset",3,1,0.0308641975308642,0.0432098765432099,4.50617283950617,-0.0493827160493827,"value_alt_offset"
"264","c2se350v0tr4hzv","full_offset",3,2,0.0802469135802469,0.216047501039626,3.02469135802469,-0.172839506172839,"value_alt_offset"
"265","cavjhtxfs1z091j","full_offset",1,1,0.0679012345679013,0.5,0.925925925925926,0.00823045267489708,"perc_offset"
"266","cavjhtxfs1z091j","full_offset",1,2,0.104938271604938,0.944444444444444,0.925925925925926,0,"perc_offset"
"267","cavjhtxfs1z091j","full_offset",2,1,0.018518518518912,0.907407407407407,0.555555565115462,-0.0740740740740741,"perc_offset"
"268","cavjhtxfs1z091j","full_offset",2,2,0.104938271604938,0.981481481481481,0.927450083828685,-0.0493827160493827,"value_alt_offset"
"269","cavjhtxfs1z091j","full_offset",3,1,0.104938271604938,0.537037037037037,0.924232417145083,-0.0987654320987654,"value_alt_offset"
"270","cavjhtxfs1z091j","full_offset",3,2,0.0925925925925926,0.87037037037037,0.925925925925926,0.000914494741655281,"value_alt_offset"
"271","cl4vc26ycu0woo2","full_offset",1,1,0.0308641975308642,0.512345679012346,1.13168724279835,0.00823045267489708,"value_alt_offset"
"272","cl4vc26ycu0woo2","full_offset",1,2,0.0802469135802469,0.759259259259259,1.2962962962963,0,"value_alt_offset"
"273","cl4vc26ycu0woo2","full_offset",2,1,0.0432098765432099,0.685185185184005,0.925925925925926,0,"value_alt_offset"
"274","cl4vc26ycu0woo2","full_offset",2,2,0.12962962962963,0.87037037037037,1.66666666665486,-0.00274348422496573,"value_alt_offset"
"275","cl4vc26ycu0woo2","full_offset",3,1,0.0679012345679013,0.648148148148148,0.679012345679013,0,"value_alt_offset"
"276","cl4vc26ycu0woo2","full_offset",3,2,0.166666666666667,0.87037037037037,1.2962962962963,-0.148148148148148,"value_alt_offset"
"277","djb1vpwld9c7hmk","full_offset",1,1,0.0171467764060357,0.51219326322207,1.25666819082457,0.246913580246914,"value_alt_offset"
"278","djb1vpwld9c7hmk","full_offset",1,2,0.0925925925925926,0.796296296296296,1.2962962962963,0.296296296296296,"value_alt_offset"
"279","djb1vpwld9c7hmk","full_offset",2,1,0.0925925925925926,0.537037037037037,1.2962962962963,0.074074074074074,"value_alt_offset"
"280","djb1vpwld9c7hmk","full_offset",2,2,0.0596707818930041,0.907407407407407,1.2962962962963,0.197530864197531,"value_alt_offset"
"281","djb1vpwld9c7hmk","full_offset",3,1,0.154320987654321,0.967764060356653,1.50053345526597,0.0246913580246915,"value_alt_offset"
"282","djb1vpwld9c7hmk","full_offset",3,2,0.0925925925925926,0.759259259259259,1.2962962962963,0.0740740740740728,"value_alt_offset"
"283","ds2ot3x1v6q63xg","full_offset",1,1,0.5,0.722222222222222,9.4459686023472,0,"value_alt_offset"
"284","ds2ot3x1v6q63xg","full_offset",1,2,0.179012972904492,0.19959035990307,4.99999997418825,-0.0493827160493827,"value_alt_offset"
"285","ds2ot3x1v6q63xg","full_offset",2,1,0.501371742112483,0.5,9.44444444444444,0.0109739368998627,"value_alt_offset"
"286","ds2ot3x1v6q63xg","full_offset",2,2,0.932098765432099,0.510973936903404,9.44444444444444,0,"value_alt_offset"
"287","ds2ot3x1v6q63xg","full_offset",3,1,0.179012345679012,0.12962962962963,8.33333333333333,0.0411522633744854,"value_alt_offset"
"288","ds2ot3x1v6q63xg","full_offset",3,2,0.5,0.5,9.81481481481481,1.12900585389486e-05,"perc_offset"
"289","dtua0nm03dd9yb7","full_offset",1,1,0.0560128029263832,0.870370370370365,0.930498399634202,0.00823049913604335,"perc_offset"
"290","dtua0nm03dd9yb7","full_offset",1,2,0.0432098765432099,0.845679012345679,0.925925925925926,0.0246913580246915,"perc_offset"
"291","dtua0nm03dd9yb7","full_offset",2,1,0.0679012345679013,0.808641975308642,0.802469135802469,0,"perc_offset"
"292","dtua0nm03dd9yb7","full_offset",2,2,0.376543209876543,0.944444444444444,3.8477366255144,-0.074085364132613,"value_alt_offset"
"293","dtua0nm03dd9yb7","full_offset",3,1,0.0308641975308642,0.895061728395062,0.802469135802468,0.123456790123457,"value_alt_offset"
"294","dtua0nm03dd9yb7","full_offset",3,2,0.0925925925925926,0.611111111111111,2.77777986852936,-0.222222222222222,"value_alt_offset"
"295","duzv7z4jux5olpv","full_offset",1,1,0.0226337448559671,0.174897119341564,2.07818930041152,-0.0246913580246914,"value_alt_offset"
"296","duzv7z4jux5olpv","full_offset",1,2,0.0102880658436214,0.179012345679012,1.79012345679012,-0.0493827160493827,"value_alt_offset"
"297","duzv7z4jux5olpv","full_offset",2,1,0.0308641975308642,0.277777777777778,2.40740717510168,-0.10150893181078,"value_alt_offset"
"298","duzv7z4jux5olpv","full_offset",2,2,0.00754458161865572,0.131001371742113,2.46227709190672,-0.0356652949245542,"value_alt_offset"
"299","duzv7z4jux5olpv","full_offset",3,1,0.0555555555555604,0.207818930041152,2.98353909465021,-0.145404663923182,"value_alt_offset"
"300","duzv7z4jux5olpv","full_offset",3,2,0.117283950617284,0.216049382716049,4.54732510288066,-0.115226337449347,"value_alt_offset"
"301","dvywvnh6comawyk","full_offset",1,1,0.0679012268243769,0.648148148148148,2.28395061728395,0.074074074074074,"value_alt_offset"
"302","dvywvnh6comawyk","full_offset",1,2,0.458847736625514,0.15843621399177,8.20987653460596,0.0493827160493825,"value_alt_offset"
"303","dvywvnh6comawyk","full_offset",2,1,0.0679012345679013,0.722222222222222,3.51851851851852,0,"value_alt_offset"
"304","dvywvnh6comawyk","full_offset",2,2,0.692958390489255,0.273662551440329,9.99314128943758,0.0246913580246915,"perc_offset"
"305","dvywvnh6comawyk","full_offset",3,1,0.0189757658893462,0.672839506172839,3.23045267489712,-0.0987654320987654,"value_alt_offset"
"306","dvywvnh6comawyk","full_offset",3,2,0.816872427983539,0.709876543209876,9.77366255144033,-0.0246913580246914,"perc_offset"
"307","fehlcunq37bd57x","full_offset",1,1,0.0555555555555556,0.5,1.17283950617284,-0.000101610526850537,"value_alt_offset"
"308","fehlcunq37bd57x","full_offset",1,2,0.0925925925925926,0.611111111111111,1.66666666666667,0,"value_alt_offset"
"309","fehlcunq37bd57x","full_offset",2,1,0.0679012345679013,0.866255144032922,1.17283950617284,0.320987654320988,"value_alt_offset"
"310","fehlcunq37bd57x","full_offset",2,2,0.0555555555555556,0.907407407407407,1.66666666666667,-0.222222222222222,"value_alt_offset"
"311","fehlcunq37bd57x","full_offset",3,1,0.0967078189300412,0.759259259259259,1.17283950617284,-0.148182018323765,"value_alt_offset"
"312","fehlcunq37bd57x","full_offset",3,2,0.0295093905061898,0.652263374485597,1.11796982167353,0.0365797896662095,"value_alt_offset"
"313","fq39wkqs1solhdu","full_offset",1,1,0.277777777777778,0.709876543209876,2.05075445816187,0.469135802469136,"perc_offset"
"314","fq39wkqs1solhdu","full_offset",1,2,0.265431471539958,0.944444444444444,1.41975308641975,0.395061728395062,"perc_offset"
"315","fq39wkqs1solhdu","full_offset",2,1,0.103566529492455,0.5,1.91358024691358,-0.08230452674897,"value_alt_offset"
"316","fq39wkqs1solhdu","full_offset",2,2,0.388888888888889,0.560356652949246,4.87654320987655,-0.197530864197531,"perc_offset"
"317","fq39wkqs1solhdu","full_offset",3,1,0.0679012345679013,0.512345679012346,3.35390946502058,0.148136858089609,"value_alt_offset"
"318","fq39wkqs1solhdu","full_offset",3,2,0.0925925925925926,0.574074074074074,2.65432098765432,0.345679012345679,"value_alt_offset"
"319","fqnkabfbs65dy5r","full_offset",1,1,0.0925925925925926,0.290123456790123,2.03703703703704,0,"value_alt_offset"
"320","fqnkabfbs65dy5r","full_offset",1,2,0.0555555555555556,0.277777777777778,1.79012345679012,0,"value_alt_offset"
"321","fqnkabfbs65dy5r","full_offset",2,1,0.0313214449016918,0.104938271604938,2.73662551440329,-0.181069958847737,"value_alt_offset"
"322","fqnkabfbs65dy5r","full_offset",2,2,0.018535453606327,0.0555555555555556,1.84042066758116,-0.0658436213354443,"value_alt_offset"
"323","fqnkabfbs65dy5r","full_offset",3,1,0.10082304526749,0.166666666666667,2.40740740740741,-0.123456790123457,"value_alt_offset"
"324","fqnkabfbs65dy5r","full_offset",3,2,0.0433622923334858,0.19958910459173,1.04938271604938,0.181069958847737,"value_alt_offset"
"325","fwexbmobod79xhj","full_offset",1,1,0.833333333333333,0.165278059158095,5.32921810699588,0.14814800876471,"value_alt_offset"
"326","fwexbmobod79xhj","full_offset",1,2,0.833333333333334,0.0692729766803841,4.87654320987654,0.197530864197531,"perc_offset"
"327","fwexbmobod79xhj","full_offset",2,1,0.487654320987654,0.734567901234568,9.62277091906721,0.0164609053497944,"value_alt_offset"
"328","fwexbmobod79xhj","full_offset",2,2,0.154320987654321,0.672839506172883,4.30041152263374,-0.0494165862249996,"value_alt_offset"
"329","fwexbmobod79xhj","full_offset",3,1,0.154320987654321,0.574074074074074,6.23456790123457,-0.222222222222222,"perc_offset"
"330","fwexbmobod79xhj","full_offset",3,2,0.166666666666667,0.944444374752725,6.1522633744856,-0.222222222222222,"value_alt_offset"
"331","g35rvb9r3l07tgx","full_offset",1,1,0.0432098765432099,0.759259259259259,1.2962962962963,0,"value_alt_offset"
"332","g35rvb9r3l07tgx","full_offset",1,2,0.203705585380127,0.277777777777778,4.1358024691358,-0.139917695473251,"value_alt_offset"
"333","g35rvb9r3l07tgx","full_offset",2,1,0.0308641975308642,0.685185185185185,1.46090534979424,0.074074074074074,"value_alt_offset"
"334","g35rvb9r3l07tgx","full_offset",2,2,0.0637860082304527,0.681069958847737,3.14814814814815,-0.0493827160493827,"value_alt_offset"
"335","g35rvb9r3l07tgx","full_offset",3,1,0.216049381855653,0.611111111111111,3.14814814814815,-0.0740402038984572,"value_alt_offset"
"336","g35rvb9r3l07tgx","full_offset",3,2,0.0185185185185185,0.952674897119342,2.57201646090535,-0.0246913580246914,"value_alt_offset"
"337","gg80fe1zyat447z","full_offset",1,1,0.228411996816203,0.240740740740741,1.66666666666667,0.23045267489711,"value_alt_offset"
"338","gg80fe1zyat447z","full_offset",1,2,0.179063150942438,0.179012345679012,0.674439871970737,0.246913580244553,"value_alt_offset"
"339","gg80fe1zyat447z","full_offset",2,1,0.0555549360736056,0.12962962962963,2.7732053040695,0.00274348422496562,"value_alt_offset"
"340","gg80fe1zyat447z","full_offset",2,2,0.0185185882102379,0.0185185185185185,2.77777777777778,0,"value_alt_offset"
"341","gg80fe1zyat447z","full_offset",3,1,0.01440329218107,0.524691358024691,2.07818930041152,0.0246913580246915,"value_alt_offset"
"342","gg80fe1zyat447z","full_offset",3,2,0.0925925925925926,0.800411522633744,3.88888888888889,-0.0740740740740741,"value_alt_offset"
"343","ggkxy092ul5l6n0","full_offset",1,1,0.944444444444444,0.376543209876543,0.925925925925926,-0.37037037037037,"perc_offset"
"344","ggkxy092ul5l6n0","full_offset",1,2,0.0925925925925926,0.574074074074074,0.925925925925926,0.222222222222222,"perc_offset"
"345","ggkxy092ul5l6n0","full_offset",2,1,0.0925925925925926,0.907407407407407,0.761316872427984,0.0411522633744854,"value_alt_offset"
"346","ggkxy092ul5l6n0","full_offset",2,2,0.0925925925925926,0.858024691358025,0.925925925925926,0,"value_alt_offset"
"347","ggkxy092ul5l6n0","full_offset",3,1,0.0290352080475538,0.833333333333333,0.925875747887975,-0.337448559670782,"perc_offset"
"348","ggkxy092ul5l6n0","full_offset",3,2,0.0802469135802469,0.907413052436677,0.925925925925926,-0.0740740740740741,"value_alt_offset"
"349","ghbypuj01msjo4h","full_offset",1,1,0.166667293892141,0.166666666666667,3.16186556927298,-0.296296296296296,"value_alt_offset"
"350","ghbypuj01msjo4h","full_offset",1,2,0.265432098765432,0.166666875741825,4.50617283950617,-0.148148163635197,"value_alt_offset"
"351","ghbypuj01msjo4h","full_offset",2,1,0.314814814814815,0.240740740740741,5.00000000003541,-0.149062642698605,"value_alt_offset"
"352","ghbypuj01msjo4h","full_offset",2,2,0.203703703703704,0.302469135802469,2.77777777777778,0.074074074074074,"value_alt_offset"
"353","ghbypuj01msjo4h","full_offset",3,1,0.0925925925925926,0.388894533918158,3.88890770565312,-0.271604938271605,"value_alt_offset"
"354","ghbypuj01msjo4h","full_offset",3,2,0.5,0.512345679012346,6.11111111111111,-0.222222222222222,"perc_offset"
"355","gnd1v5zo5x7qjad","full_offset",1,1,0.0188232804073509,0.0939643114745023,2.65432098765432,-0.0246913580246914,"value_alt_offset"
"356","gnd1v5zo5x7qjad","full_offset",1,2,0.0925925925925926,0.166666666666667,3.47736625514403,0.0246913580246915,"value_alt_offset"
"357","gnd1v5zo5x7qjad","full_offset",2,1,0.0226337448559671,0.103566529492455,3.43621399176955,-0.0411522633744856,"value_alt_offset"
"358","gnd1v5zo5x7qjad","full_offset",2,2,0.0185185185185185,0.327160493827161,4.1358024691358,0.00823045267489708,"value_alt_offset"
"359","gnd1v5zo5x7qjad","full_offset",3,1,0.0226337448559671,0.324874256973022,3.47736625514403,-0.0411522633957299,"value_alt_offset"
"360","gnd1v5zo5x7qjad","full_offset",3,2,0.0349794238683128,0.240740740740741,4.54732510288066,-0.050297210791038,"value_alt_offset"
"361","gs1p8zvs22f3u03","full_offset",1,1,0.0185185185185185,0.0601280292638318,1.79012345679012,-0.0823045267489712,"value_alt_offset"
"362","gs1p8zvs22f3u03","full_offset",1,2,0.029949702789209,0.277777777777778,1.17283950617284,0.148148148148148,"value_alt_offset"
"363","gs1p8zvs22f3u03","full_offset",2,1,0.0843621399176955,0.242112482853224,0.55098308184728,0.222222222222222,"value_alt_offset"
"364","gs1p8zvs22f3u03","full_offset",2,2,0.0925925925925926,0.277777777777777,1.66666666666667,-0.0987654320987654,"value_alt_offset"
"365","gs1p8zvs22f3u03","full_offset",3,1,0.0925925925925926,0.302469135802469,2.40740740740741,-0.148148148148148,"value_alt_offset"
"366","gs1p8zvs22f3u03","full_offset",3,2,0.0390946502057613,0.273662551440329,1.66666666666667,-0.0274348422496571,"value_alt_offset"
"367","gstz99vr89krpfz","full_offset",1,1,0.314814814814815,0.125514403292181,0.677488187776254,0.296296296296296,"value_alt_offset"
"368","gstz99vr89krpfz","full_offset",1,2,0.0925925925925926,0.0925925925925926,3.89346136259717,0,"value_alt_offset"
"369","gstz99vr89krpfz","full_offset",2,1,0.0308641975308642,0.227023319615912,2.28393180051972,0.0521262002743481,"value_alt_offset"
"370","gstz99vr89krpfz","full_offset",2,2,0.129629629629629,0.0925925925925926,2.77777777777778,0,"value_alt_offset"
"371","gstz99vr89krpfz","full_offset",3,1,0.0555555555555556,0.537037037038217,3.51851851851852,0,"value_alt_offset"
"372","gstz99vr89krpfz","full_offset",3,2,0.0555555555555556,0.314662399024539,4.62962962962963,-0.139917695473251,"value_alt_offset"
"373","h9du65sl07e0gv9","full_offset",1,1,0.179017990708282,0.277777777777778,0.185185185185185,0.074074074074074,"value_alt_offset"
"374","h9du65sl07e0gv9","full_offset",1,2,0.166666666666667,0.611111111111111,1.70781893005295,-0.44718792866941,"value_alt_offset"
"375","h9du65sl07e0gv9","full_offset",2,1,0.0925925925925926,0.98559670781893,0.884773662551441,-0.0987654320987654,"perc_offset"
"376","h9du65sl07e0gv9","full_offset",2,2,0.0925925925925926,0.907407407407407,2.40740740740741,-0.296601127876848,"perc_offset"
"377","h9du65sl07e0gv9","full_offset",3,1,0.0375554388916173,0.64814814900854,0.687994214472225,-0.333350266700359,"perc_offset"
"378","h9du65sl07e0gv9","full_offset",3,2,0.0555555555555556,0.833333333333333,1.66666666666667,-0.37037037037037,"perc_offset"
"379","hd4d44n06f6cawh","full_offset",1,1,0.0226356265323903,0.170781893004115,2.86008230452675,-0.0246913580246914,"value_alt_offset"
"380","hd4d44n06f6cawh","full_offset",1,2,0.0925925925925926,0.05555556329908,1.2962962962963,0.00823045267489708,"value_alt_offset"
"381","hd4d44n06f6cawh","full_offset",2,1,0.051440329218107,0.166666666666667,2.80521262002743,-0.024687594671845,"value_alt_offset"
"382","hd4d44n06f6cawh","full_offset",2,2,0.0363511659807956,0.317558299040961,3.39506172839506,-0.0768175583014002,"value_alt_offset"
"383","hd4d44n06f6cawh","full_offset",3,1,0.0925925925925926,0.0185185185185185,5.37037037037037,0,"value_alt_offset"
"384","hd4d44n06f6cawh","full_offset",3,2,0.078875171467764,0.265432098765432,6.72839506171659,-0.0246913580246914,"value_alt_offset"
"385","hd9k76vgdu5mql0","full_offset",1,1,0.0665297015305765,0.0884773662551441,2.53086419753086,-0.0484682213077274,"value_alt_offset"
"386","hd9k76vgdu5mql0","full_offset",1,2,0.0802469135802469,0.751028806584362,3.27160493827161,-0.123456790123457,"value_alt_offset"
"387","hd9k76vgdu5mql0","full_offset",2,1,0.0679012345679013,0.820987654320988,1.79012345679012,0.0246913580246915,"value_alt_offset"
"388","hd9k76vgdu5mql0","full_offset",2,2,0.0925925925925926,0.574074074074074,3.14814814814815,-0.0740740740740741,"value_alt_offset"
"389","hd9k76vgdu5mql0","full_offset",3,1,0.0185185185185185,0.697530864197516,1.91358024691358,-0.0740740740740741,"value_alt_offset"
"390","hd9k76vgdu5mql0","full_offset",3,2,0.12962962962963,0.0555555555555556,3.14814814814815,-0.0740740740740741,"value_alt_offset"
"391","hjgqzm1pq2mo1u7","full_offset",1,1,0.0925925925925926,0.907559823197683,1.29782045419906,-0.000304831580551723,"perc_offset"
"392","hjgqzm1pq2mo1u7","full_offset",1,2,0.0802469135802469,0.969135802469136,1.54320987654316,0,"perc_offset"
"393","hjgqzm1pq2mo1u7","full_offset",2,1,0.462962962962963,0.277777777777778,0.432098765432099,-0.666666666666667,"value_alt_offset"
"394","hjgqzm1pq2mo1u7","full_offset",2,2,0.0555555555555556,0.537037037037037,1.2962962962963,0,"value_alt_offset"
"395","hjgqzm1pq2mo1u7","full_offset",3,1,0.0679012345679013,0.759259259259259,1.41975308641975,-0.0493827160493827,"value_alt_offset"
"396","hjgqzm1pq2mo1u7","full_offset",3,2,0.388888888888889,0.0596707818930041,1.29324798049078,-0.691358022970575,"value_alt_offset"
"397","hkdemly7qs0y8be","full_offset",1,1,0.051440329218107,0.191358024691358,2.40740740740741,-4.646114626361e-08,"value_alt_offset"
"398","hkdemly7qs0y8be","full_offset",1,2,0.0432098765432099,0.158385408728344,4.62962962962963,0.0243865264441396,"value_alt_offset"
"399","hkdemly7qs0y8be","full_offset",2,1,0.0925925925925926,0.0925925925925926,6.11060305847686,-0.00823031329145829,"value_alt_offset"
"400","hkdemly7qs0y8be","full_offset",2,2,0.207818930041152,0.240740740740741,6.11111111111111,0.0658436213991769,"value_alt_offset"
"401","hkdemly7qs0y8be","full_offset",3,1,0.01440329218107,0.051440329218107,3.93004115226337,-0.00823045267489708,"value_alt_offset"
"402","hkdemly7qs0y8be","full_offset",3,2,0.117283950617284,0.125514403292181,3.559670781893,-0.0740740740740741,"value_alt_offset"
"403","hm4cdxlz8t0281v","full_offset",1,1,0.0432098765432099,0.131001371742113,1.28257887517147,0.0987654320987654,"value_alt_offset"
"404","hm4cdxlz8t0281v","full_offset",1,2,0.0349794238683128,0.327160493827161,1.62551440329218,0.109739368998628,"value_alt_offset"
"405","hm4cdxlz8t0281v","full_offset",2,1,0.0555555555555556,0.323045267489712,4.01234567901366,-0.139917695473251,"value_alt_offset"
"406","hm4cdxlz8t0281v","full_offset",2,2,0.0679012345679013,0.265432098765432,2.02281156327796,0.0274348422496571,"value_alt_offset"
"407","hm4cdxlz8t0281v","full_offset",3,1,0.0679012345679013,0.170781893004115,2.61316872427984,-0.0740740740740741,"value_alt_offset"
"408","hm4cdxlz8t0281v","full_offset",3,2,0.0925925925925926,0.0308641975308642,4.87654320987654,-0.123456790123457,"value_alt_offset"
"409","hmfoy1dyl3p0oyx","full_offset",1,1,0.0432098765432099,0.105090687395214,1.66666666666667,0.0740728196231253,"value_alt_offset"
"410","hmfoy1dyl3p0oyx","full_offset",1,2,0.0322359396433471,0.150205761316872,1.89986282578875,0,"value_alt_offset"
