"","sub","pu","ou","full_offset","perc_offset","value_alt_offset","bestfit","rr"
"533","mdtwfshb8x8v70p",1,3,248.95261763588,246.633421187213,245.618688162553,"value_alt_offset",3
"534","mdtwfshb8x8v70p",2,3,256.298480812026,264.283533370384,252.955067769495,"value_alt_offset",3
"535","mghqo7uxufw84xb",1,1,246.366445456321,239.295159756924,242.797556133318,"perc_offset",1
"536","mghqo7uxufw84xb",2,1,246.654575756369,240.57804063045,243.089666985474,"perc_offset",1
"537","mghqo7uxufw84xb",1,2,255.673029865214,273.220363899015,253.959702843921,"value_alt_offset",2
"538","mghqo7uxufw84xb",2,2,253.889492597038,264.085987748337,250.729527388548,"value_alt_offset",2
"539","mghqo7uxufw84xb",1,3,257.945658991057,322.502473389596,255.166967430743,"value_alt_offset",3
"540","mghqo7uxufw84xb",2,3,258.749443892585,333.209818989763,255.87851784763,"value_alt_offset",3
"541","mmjryby874fs60o",1,1,250.906481265548,269.472392169579,247.75061123767,"value_alt_offset",1
"542","mmjryby874fs60o",2,1,251.964038614136,277.262447592102,249.0140261368,"value_alt_offset",1
"543","mmjryby874fs60o",1,2,249.122516232479,316.705422740919,245.680259230129,"value_alt_offset",2
"544","mmjryby874fs60o",2,2,254.566752439096,265.893273755561,252.453707980245,"value_alt_offset",2
"545","mmjryby874fs60o",1,3,256.23081152696,276.409936696792,253.716220271247,"value_alt_offset",3
"546","mmjryby874fs60o",2,3,250.774519206565,260.447942308351,247.704967062517,"value_alt_offset",3
"547","n56opcxqwcyuk97",1,1,249.79988989201,251.668794961346,246.759788874373,"value_alt_offset",1
"548","n56opcxqwcyuk97",2,1,257.106041008079,256.359884065013,250.882956014997,"value_alt_offset",1
"549","n56opcxqwcyuk97",1,2,260.61209005353,280.234184106954,259.338232546719,"value_alt_offset",2
"550","n56opcxqwcyuk97",2,2,251.106099450989,258.397063465814,247.754866055969,"value_alt_offset",2
"551","n56opcxqwcyuk97",1,3,263.382761935547,285.459708829295,263.062070874557,"value_alt_offset",3
"552","n56opcxqwcyuk97",2,3,256.718768024028,282.821626770695,254.440057792702,"value_alt_offset",3
"553","np2r7s44c0nxgg5",1,1,247.601261472619,248.899876005274,243.906215162067,"value_alt_offset",1
"554","np2r7s44c0nxgg5",2,1,248.380572700763,260.285118079958,245.535098636439,"value_alt_offset",1
"555","np2r7s44c0nxgg5",1,2,255.383221812477,266.247595378224,252.830095465745,"value_alt_offset",2
"556","np2r7s44c0nxgg5",2,2,249.570458642316,250.845619764046,246.221942893784,"value_alt_offset",2
"557","np2r7s44c0nxgg5",1,3,256.038758967186,250.69434265426,252.539841406555,"perc_offset",3
"558","np2r7s44c0nxgg5",2,3,263.463353787242,265.767162245439,262.606063024254,"value_alt_offset",3
"559","nrv57g0kvh6lz31",1,1,259.304988444345,292.111807657207,255.952071873859,"value_alt_offset",1
"560","nrv57g0kvh6lz31",2,1,249.461353670195,273.921687592074,246.029111070391,"value_alt_offset",1
"561","nrv57g0kvh6lz31",1,2,250.717207995744,290.702149855946,248.058715197566,"value_alt_offset",2
"562","nrv57g0kvh6lz31",2,2,247.511109628267,250.671333306734,244.15784134214,"value_alt_offset",2
"563","nrv57g0kvh6lz31",1,3,263.870734248285,326.940049158468,263.662966189943,"value_alt_offset",3
"564","nrv57g0kvh6lz31",2,3,260.603718765012,291.790845377019,258.710127204198,"value_alt_offset",3
"565","nvk3jd25saegh24",1,1,248.545002998284,242.619826499712,245.367032299645,"perc_offset",1
"566","nvk3jd25saegh24",2,1,250.0664325887,244.903902848109,246.90354266069,"perc_offset",1
"567","nvk3jd25saegh24",1,2,257.415628918796,239.146733963617,242.730252902073,"perc_offset",2
"568","nvk3jd25saegh24",2,2,256.461148702032,251.390032083307,254.14454878184,"perc_offset",2
"569","nvk3jd25saegh24",1,3,262.093626249737,252.823426092508,254.710590726653,"perc_offset",3
"570","nvk3jd25saegh24",2,3,262.060113199507,260.252977645997,259.22856624518,"value_alt_offset",3
"571","oemn8dnelyez9dr",1,1,276.673188547912,276.319533820153,266.183403437801,"value_alt_offset",1
"572","oemn8dnelyez9dr",2,1,263.095651540664,283.425884940289,262.975665734382,"value_alt_offset",1
"573","oemn8dnelyez9dr",1,2,283.07802276052,299.703863647527,277.320459313275,"value_alt_offset",2
"574","oemn8dnelyez9dr",2,2,260.249429476127,305.985533643575,258.372634957079,"value_alt_offset",2
"575","oemn8dnelyez9dr",1,3,270.534306594788,315.011176784542,269.585874590616,"value_alt_offset",3
"576","oemn8dnelyez9dr",2,3,265.985332634684,262.83090838396,263.860843010202,"perc_offset",3
"577","oeu4jokoabrwtua",1,1,252.209568179091,281.653301663497,249.135918157761,"value_alt_offset",1
"578","oeu4jokoabrwtua",2,1,252.649233059719,291.862606272996,250.466102076483,"value_alt_offset",1
"579","oeu4jokoabrwtua",1,2,256.899543681043,323.229166565987,253.522254533968,"value_alt_offset",2
"580","oeu4jokoabrwtua",2,2,258.846778417912,302.165872520041,255.966326827204,"value_alt_offset",2
"581","oeu4jokoabrwtua",1,3,284.231736118535,310.233296511548,283.394498499721,"value_alt_offset",3
"582","oeu4jokoabrwtua",2,3,252.295140083199,285.163925661214,249.260573969511,"value_alt_offset",3
"583","p0ptwsbjrbx9q9b",1,1,248.671436753693,246.627127354861,245.367768287136,"value_alt_offset",1
"584","p0ptwsbjrbx9q9b",2,1,248.415743062537,250.504765005917,245.316498703683,"value_alt_offset",1
"585","p0ptwsbjrbx9q9b",1,2,251.773986362673,276.802994974003,248.954181401021,"value_alt_offset",2
"586","p0ptwsbjrbx9q9b",2,2,253.387802576622,269.509814596653,249.923235434234,"value_alt_offset",2
"587","p0ptwsbjrbx9q9b",1,3,263.666097283196,276.750228747065,261.283257288404,"value_alt_offset",3
"588","p0ptwsbjrbx9q9b",2,3,265.201910489919,290.675737751408,262.631447428397,"value_alt_offset",3
"589","p2sp49zl9919q87",1,1,260.697462797271,283.520774565646,257.692697410684,"value_alt_offset",1
"590","p2sp49zl9919q87",2,1,247.1628405761,251.987355910501,243.626839737131,"value_alt_offset",1
"591","p2sp49zl9919q87",1,2,248.837610865348,321.359037570983,245.571413093823,"value_alt_offset",2
"592","p2sp49zl9919q87",2,2,249.048716205666,306.398696714983,245.49108110022,"value_alt_offset",2
"593","p2sp49zl9919q87",1,3,248.995622888385,310.434267913304,245.814809163407,"value_alt_offset",3
"594","p2sp49zl9919q87",2,3,251.763966257051,311.580533185928,248.159388056733,"value_alt_offset",3
"595","p2v49387cgj37sn",1,1,246.718999831456,265.531052189034,243.216545666654,"value_alt_offset",1
"596","p2v49387cgj37sn",2,1,246.883640607919,251.297745771714,243.383937984675,"value_alt_offset",1
"597","p2v49387cgj37sn",1,2,248.331472096077,319.287509004944,244.809308700005,"value_alt_offset",2
"598","p2v49387cgj37sn",2,2,247.493839538224,263.242682876583,244.074703792037,"value_alt_offset",2
"599","p2v49387cgj37sn",1,3,247.380811846328,256.186122349877,244.447082835043,"value_alt_offset",3
"600","p2v49387cgj37sn",2,3,247.400862460719,253.492476330534,243.834782397414,"value_alt_offset",3
"601","pjp6ertnjw1vb6j",1,1,251.690683178387,288.858789415117,248.248724598667,"value_alt_offset",1
"602","pjp6ertnjw1vb6j",2,1,247.695660948217,262.131353080894,244.184676876365,"value_alt_offset",1
"603","pjp6ertnjw1vb6j",1,2,252.272870311064,293.001340689889,248.863424821051,"value_alt_offset",2
"604","pjp6ertnjw1vb6j",2,2,247.899083615424,260.741908988572,244.468840588743,"value_alt_offset",2
"605","pjp6ertnjw1vb6j",1,3,250.145678646656,291.806658145065,246.649562787292,"value_alt_offset",3
"606","pjp6ertnjw1vb6j",2,3,248.857175054839,267.35368226889,245.48070494656,"value_alt_offset",3
"607","pojfe0tpsdoned2",1,1,255.108189181318,309.951007545954,251.78123431641,"value_alt_offset",1
"608","pojfe0tpsdoned2",2,1,255.79764526234,311.200067564611,252.520394385137,"value_alt_offset",1
"609","pojfe0tpsdoned2",1,2,254.76381807585,303.460616796445,254.189575558554,"value_alt_offset",2
"610","pojfe0tpsdoned2",2,2,247.452622841066,276.780771907888,243.933211316876,"value_alt_offset",2
"611","pojfe0tpsdoned2",1,3,250.461406340324,278.132570455996,247.164688837899,"value_alt_offset",3
"612","pojfe0tpsdoned2",2,3,251.172174905374,286.096634087955,248.936840568364,"value_alt_offset",3
"613","pv8gfb6dwc0u8md",1,1,250.051372030674,278.279637581714,247.37833816426,"value_alt_offset",1
"614","pv8gfb6dwc0u8md",2,1,247.825973782326,251.765712787729,244.317938762878,"value_alt_offset",1
"615","pv8gfb6dwc0u8md",1,2,255.091529687393,298.486157054801,254.92334186315,"value_alt_offset",2
"616","pv8gfb6dwc0u8md",2,2,250.712016168266,273.584486778332,248.155391426415,"value_alt_offset",2
"617","pv8gfb6dwc0u8md",1,3,249.075363622342,264.160149159008,245.668252571157,"value_alt_offset",3
"618","pv8gfb6dwc0u8md",2,3,253.588799897815,306.495343587296,250.323700906772,"value_alt_offset",3
"619","q4o2n439h3o4hux",1,1,247.606750050485,285.460909221,244.032698239779,"value_alt_offset",1
"620","q4o2n439h3o4hux",2,1,251.939716765723,274.90661299086,248.620679698394,"value_alt_offset",1
"621","q4o2n439h3o4hux",1,2,247.652266280448,306.859462057778,244.068374180397,"value_alt_offset",2
"622","q4o2n439h3o4hux",2,2,248.241543178345,304.65398385945,245.050938831889,"value_alt_offset",2
"623","q4o2n439h3o4hux",1,3,251.492646094458,299.472251068466,248.56987329678,"value_alt_offset",3
"624","q4o2n439h3o4hux",2,3,249.808376303723,296.482578886627,246.387408044615,"value_alt_offset",3
"625","qeaducsgetncgeb",1,1,251.602170242459,239.146733963617,248.485455077203,"perc_offset",1
"626","qeaducsgetncgeb",2,1,248.392618443133,242.026832968451,245.507376359967,"perc_offset",1
"627","qeaducsgetncgeb",1,2,255.480957358415,239.149229693655,247.291450845899,"perc_offset",2
"628","qeaducsgetncgeb",2,2,251.676730096845,245.146733962131,251.729689180021,"perc_offset",2
"629","qeaducsgetncgeb",1,3,267.131518835061,266.480563315108,263.250077128038,"value_alt_offset",3
"630","qeaducsgetncgeb",2,3,263.446268106046,242.887841269066,254.71426050648,"perc_offset",3
"631","qreecv8wv03uqw8",1,1,254.99635724088,300.634528379899,251.949290109396,"value_alt_offset",1
"632","qreecv8wv03uqw8",2,1,259.275298952488,265.985135948834,256.250762322257,"value_alt_offset",1
"633","qreecv8wv03uqw8",1,2,250.025542415026,302.604314623213,247.178208092028,"value_alt_offset",2
"634","qreecv8wv03uqw8",2,2,248.81426528739,268.486862403068,245.578993109394,"value_alt_offset",2
"635","qreecv8wv03uqw8",1,3,261.208124051054,315.02829871481,259.750320546754,"value_alt_offset",3
"636","qreecv8wv03uqw8",2,3,252.272301575185,272.407173144181,249.43456191521,"value_alt_offset",3
"637","qw7q50m2o58ugvl",1,1,247.726156948839,251.235509793557,244.424937197576,"value_alt_offset",1
"638","qw7q50m2o58ugvl",2,1,248.794775922031,251.584451015073,245.375901454559,"value_alt_offset",1
"639","qw7q50m2o58ugvl",1,2,253.677035254993,274.28473100615,252.252246379872,"value_alt_offset",2
"640","qw7q50m2o58ugvl",2,2,260.894520240569,289.281789154506,259.420070407715,"value_alt_offset",2
"641","qw7q50m2o58ugvl",1,3,287.562708572715,306.448501120903,287.286733487201,"value_alt_offset",3
"642","qw7q50m2o58ugvl",2,3,255.483249173494,289.525798037869,253.441134450128,"value_alt_offset",3
"643","r018cukle69r1bf",1,1,255.299038629647,286.875165652442,251.996983863897,"value_alt_offset",1
"644","r018cukle69r1bf",2,1,247.871760297145,251.040152144068,244.361057380428,"value_alt_offset",1
"645","r018cukle69r1bf",1,2,252.311178173661,297.443506993488,249.560851096964,"value_alt_offset",2
"646","r018cukle69r1bf",2,2,250.704908031032,267.831379514694,247.753518363314,"value_alt_offset",2
"647","r018cukle69r1bf",1,3,255.747166662591,285.323816252211,253.726945730917,"value_alt_offset",3
"648","r018cukle69r1bf",2,3,249.449066627653,256.162611136945,245.401173294113,"value_alt_offset",3
"649","re53t0m5rdemzxb",1,1,260.195144355485,303.113560267926,258.4874712768,"value_alt_offset",1
"650","re53t0m5rdemzxb",2,1,295.85479451877,379.735533544052,297.288251106465,"full_offset",1
"651","re53t0m5rdemzxb",1,2,285.606167824603,343.471663972959,292.834517909636,"full_offset",2
"652","re53t0m5rdemzxb",2,2,307.324138642441,343.690071365194,308.211335290529,"full_offset",2
"653","re53t0m5rdemzxb",1,3,288.003928372138,302.300914584671,289.775630116349,"full_offset",3
"654","re53t0m5rdemzxb",2,3,283.283076340859,322.486131871616,286.689690334103,"full_offset",3
"655","regcubm60dchcxr",1,1,248.283400259442,241.537239270557,244.984994006461,"perc_offset",1
"656","regcubm60dchcxr",2,1,251.143993578138,247.851212364496,247.896204903008,"perc_offset",1
"657","regcubm60dchcxr",1,2,254.28739227248,260.134243943469,252.984675284922,"value_alt_offset",2
"658","regcubm60dchcxr",2,2,265.532246836224,299.55640347687,263.843038379071,"value_alt_offset",2
"659","regcubm60dchcxr",1,3,277.088204181174,274.152932550405,275.468633958435,"perc_offset",3
"660","regcubm60dchcxr",2,3,268.290556218562,240.190863467121,253.993145917547,"perc_offset",3
"661","rf8fvjnsk6r07uc",1,1,248.304194955218,264.057938430887,245.154983159923,"value_alt_offset",1
"662","rf8fvjnsk6r07uc",2,1,248.723718157991,265.115574859159,246.06084053422,"value_alt_offset",1
"663","rf8fvjnsk6r07uc",1,2,250.243792974197,268.271825547547,246.844465005869,"value_alt_offset",2
"664","rf8fvjnsk6r07uc",2,2,252.181256472078,261.319466507085,248.884293439955,"value_alt_offset",2
"665","rf8fvjnsk6r07uc",1,3,252.985370705091,269.135280740011,250.341146193753,"value_alt_offset",3
"666","rf8fvjnsk6r07uc",2,3,251.888080979641,254.741669637537,248.644890919044,"value_alt_offset",3
"667","rn0an20lmaomk57",1,1,249.67991675909,284.400065069018,246.208696439963,"value_alt_offset",1
"668","rn0an20lmaomk57",2,1,247.458978513654,249.555240968349,243.883243174222,"value_alt_offset",1
"669","rn0an20lmaomk57",1,2,248.397144346621,257.867923127112,245.319501744854,"value_alt_offset",2
"670","rn0an20lmaomk57",2,2,248.200710488472,262.729575048058,244.720224767298,"value_alt_offset",2
"671","rn0an20lmaomk57",1,3,254.279889690763,306.328116884,251.654346100691,"value_alt_offset",3
"672","rn0an20lmaomk57",2,3,248.342114735752,244.241847178781,244.9592357283,"perc_offset",3
"673","rxol1dxl6nen4em",1,1,248.262811326637,241.360076447926,244.864712073185,"perc_offset",1
"674","rxol1dxl6nen4em",2,1,247.851865576043,265.734568556994,244.413947829967,"value_alt_offset",1
"675","rxol1dxl6nen4em",1,2,250.032001320418,273.900659835549,247.376979693338,"value_alt_offset",2
"676","rxol1dxl6nen4em",2,2,262.256878972487,287.845838980953,261.425435505769,"value_alt_offset",2
"677","rxol1dxl6nen4em",1,3,257.131185380104,289.702052785037,254.396703926159,"value_alt_offset",3
"678","rxol1dxl6nen4em",2,3,257.854706812234,277.589467292692,253.133717054075,"value_alt_offset",3
"679","ryf84f70g5thl4l",1,1,246.556718286216,239.833648493618,243.068414237716,"perc_offset",1
"680","ryf84f70g5thl4l",2,1,252.291206877025,260.17420423461,249.180314770936,"value_alt_offset",1
"681","ryf84f70g5thl4l",1,2,262.995908810174,284.502531580561,261.048174555936,"value_alt_offset",2
"682","ryf84f70g5thl4l",2,2,250.748705561485,257.446199844376,248.090871357729,"value_alt_offset",2
"683","ryf84f70g5thl4l",1,3,284.792581751705,344.725759353262,283.865534545556,"value_alt_offset",3
"684","ryf84f70g5thl4l",2,3,272.647771448732,334.000673431294,276.691664223531,"full_offset",3
"685","s79rv87vd0ov68q",1,1,248.167226556788,240.258307210644,244.583707618332,"perc_offset",1
"686","s79rv87vd0ov68q",2,1,250.395321927295,244.5724984704,247.652271803306,"perc_offset",1
"687","s79rv87vd0ov68q",1,2,275.67289840946,269.965294445619,271.97030895174,"perc_offset",2
"688","s79rv87vd0ov68q",2,2,259.55714534534,261.858138939372,255.973587055144,"value_alt_offset",2
"689","s79rv87vd0ov68q",1,3,305.70847398126,323.771819377953,315.943725666516,"full_offset",3
"690","s79rv87vd0ov68q",2,3,292.577795593843,309.301300061802,295.47672216622,"full_offset",3
"691","s7enbyv4of56b3e",1,1,252.24880653227,240.589484205809,249.929251458703,"perc_offset",1
"692","s7enbyv4of56b3e",2,1,248.348605204861,242.026832968541,245.387476319172,"perc_offset",1
"693","s7enbyv4of56b3e",1,2,265.525107095192,261.763623135725,258.730871907466,"value_alt_offset",2
"694","s7enbyv4of56b3e",2,2,255.874948849142,245.14423604477,251.726769355424,"perc_offset",2
"695","s7enbyv4of56b3e",1,3,273.178135923989,266.886132921593,280.844810460765,"perc_offset",3
"696","s7enbyv4of56b3e",2,3,266.136087967799,279.831001095955,268.22398818527,"full_offset",3
"697","sh3z56uk3q0ddzd",1,1,247.110812835832,242.756892842349,243.854488773209,"perc_offset",1
"698","sh3z56uk3q0ddzd",2,1,247.414998135722,248.711252535941,243.963363705908,"value_alt_offset",1
"699","sh3z56uk3q0ddzd",1,2,250.964743990285,270.805315331655,248.336257310182,"value_alt_offset",2
"700","sh3z56uk3q0ddzd",2,2,254.120559257337,257.783172122691,251.531220345032,"value_alt_offset",2
"701","sh3z56uk3q0ddzd",1,3,263.710237626676,329.403780885132,262.510793327695,"value_alt_offset",3
"702","sh3z56uk3q0ddzd",2,3,252.860616249741,253.538666916582,250.126628577136,"value_alt_offset",3
"703","ssbsk72ruz2tdg1",1,1,283.494369306663,283.493519489623,286.026957534514,"perc_offset",1
"704","ssbsk72ruz2tdg1",2,1,267.908866184742,263.697442209124,269.117771653263,"perc_offset",1
"705","ssbsk72ruz2tdg1",1,2,316.351591277131,346.615542273719,318.647038748625,"full_offset",2
"706","ssbsk72ruz2tdg1",2,2,322.210216874263,348.360661999708,333.607325967784,"full_offset",2
"707","ssbsk72ruz2tdg1",1,3,256.789484086131,239.180800140004,242.760227910442,"perc_offset",3
"708","ssbsk72ruz2tdg1",2,3,321.870680666493,374.99420038504,327.17568440644,"full_offset",3
"709","swmufx7egboodpe",1,1,246.405261543273,254.377535308318,242.827854280892,"value_alt_offset",1
"710","swmufx7egboodpe",2,1,246.390733466648,255.678827089517,242.809983546907,"value_alt_offset",1
"711","swmufx7egboodpe",1,2,246.595190034305,240.310057599881,243.039228855289,"perc_offset",2
"712","swmufx7egboodpe",2,2,246.511066104355,250.97485336323,242.958508352468,"value_alt_offset",2
"713","swmufx7egboodpe",1,3,246.516908934848,241.274332789847,243.028874741993,"perc_offset",3
"714","swmufx7egboodpe",2,3,246.663679978139,241.049324956208,243.5551534831,"perc_offset",3
"715","t53tjn7r8ydtmtq",1,1,248.693191107312,255.025372434893,245.424976771401,"value_alt_offset",1
"716","t53tjn7r8ydtmtq",2,1,247.117181234587,255.891216635581,243.569067298208,"value_alt_offset",1
"717","t53tjn7r8ydtmtq",1,2,251.265562553099,263.695028141644,247.78801987536,"value_alt_offset",2
"718","t53tjn7r8ydtmtq",2,2,256.880631050221,250.619518600736,253.997349501412,"perc_offset",2
"719","t53tjn7r8ydtmtq",1,3,263.645623953752,272.664294858657,261.546633093393,"value_alt_offset",3
"720","t53tjn7r8ydtmtq",2,3,289.370999942673,297.394048772043,283.139530260109,"value_alt_offset",3
"721","tk2emgkdo0xmkfn",1,1,251.105394457183,279.301235047336,247.437056918509,"value_alt_offset",1
"722","tk2emgkdo0xmkfn",2,1,247.422153215205,253.485937469585,243.919861592947,"value_alt_offset",1
"723","tk2emgkdo0xmkfn",1,2,261.274098200161,319.890520078766,261.684560932151,"full_offset",2
"724","tk2emgkdo0xmkfn",2,2,257.414980607119,294.758506743581,255.284331274616,"value_alt_offset",2
"725","tk2emgkdo0xmkfn",1,3,250.08550426324,281.468322609409,249.333796090131,"value_alt_offset",3
"726","tk2emgkdo0xmkfn",2,3,256.327560073166,301.584413162689,254.704004388336,"value_alt_offset",3
"727","u22e26jm4cy25av",1,1,248.836605988528,260.484168034356,245.162566526668,"value_alt_offset",1
"728","u22e26jm4cy25av",2,1,249.74768601629,260.119249742821,246.184280425005,"value_alt_offset",1
"729","u22e26jm4cy25av",1,2,249.059409295975,266.447915879688,245.91929014364,"value_alt_offset",2
"730","u22e26jm4cy25av",2,2,251.874549050667,264.931093970727,248.777071313556,"value_alt_offset",2
"731","u22e26jm4cy25av",1,3,256.443698518037,257.297383462092,252.768140544997,"value_alt_offset",3
"732","u22e26jm4cy25av",2,3,250.215016916204,247.062356925227,247.104217665153,"perc_offset",3
"733","u556z6wn629kwu5",1,1,249.629106487723,252.093424686534,246.208726387921,"value_alt_offset",1
"734","u556z6wn629kwu5",2,1,339.761489418622,300.366457465743,337.717873882891,"perc_offset",1
"735","u556z6wn629kwu5",1,2,272.732392397994,307.240227866271,272.768651523842,"full_offset",2
"736","u556z6wn629kwu5",2,2,298.283674826793,334.094411457955,299.196548961832,"full_offset",2
"737","u556z6wn629kwu5",1,3,305.323713409505,303.669909530127,308.20239873207,"perc_offset",3
"738","u556z6wn629kwu5",2,3,306.543720200993,365.970304345474,318.977480311408,"full_offset",3
"739","u5kwzdtotz39jwp",1,1,248.946928193711,243.075958130829,245.705730336601,"perc_offset",1
"740","u5kwzdtotz39jwp",2,1,247.169714273838,250.792025204397,243.717896736288,"value_alt_offset",1
"741","u5kwzdtotz39jwp",1,2,249.58606421143,271.824497120872,247.524025631262,"value_alt_offset",2
"742","u5kwzdtotz39jwp",2,2,249.793644431699,285.877788783912,247.895649506769,"value_alt_offset",2
"743","u5kwzdtotz39jwp",1,3,257.444129944823,291.021745943358,254.457801894618,"value_alt_offset",3
"744","u5kwzdtotz39jwp",2,3,284.903382028218,321.024945944207,285.825482843461,"full_offset",3
"745","uaf4fed1xj02ps4",1,1,255.951380694629,313.338492087987,253.921224780887,"value_alt_offset",1
"746","uaf4fed1xj02ps4",2,1,248.317097768459,266.84537342964,244.873754325845,"value_alt_offset",1
"747","uaf4fed1xj02ps4",1,2,255.449529613507,331.493303346628,252.371104581844,"value_alt_offset",2
"748","uaf4fed1xj02ps4",2,2,253.511981658478,305.761790723606,250.399143453471,"value_alt_offset",2
"749","uaf4fed1xj02ps4",1,3,255.694895113567,366.35628021094,252.446031486562,"value_alt_offset",3
"750","uaf4fed1xj02ps4",2,3,256.620043705248,320.950318756346,255.265822556485,"value_alt_offset",3
"751","ug2w7q3f6pgxf6e",1,1,275.253869294272,346.325972124768,272.53125288996,"value_alt_offset",1
"752","ug2w7q3f6pgxf6e",2,1,247.484379174114,260.839364824734,244.037160751644,"value_alt_offset",1
"753","ug2w7q3f6pgxf6e",1,2,250.024523733788,317.510769269726,246.502934705904,"value_alt_offset",2
"754","ug2w7q3f6pgxf6e",2,2,277.570703749757,316.96401339334,276.604734544281,"value_alt_offset",2
"755","ug2w7q3f6pgxf6e",1,3,256.08403300597,290.96998294953,254.352181021271,"value_alt_offset",3
"756","ug2w7q3f6pgxf6e",2,3,254.046371381853,288.23555466732,251.473500839825,"value_alt_offset",3
"757","unp160hltucmgwb",1,1,259.220554209754,273.593732304987,255.873504650199,"value_alt_offset",1
"758","unp160hltucmgwb",2,1,248.412970981021,271.672279232676,245.045706950053,"value_alt_offset",1
"759","unp160hltucmgwb",1,2,260.542347045278,259.48272493054,257.876939651866,"value_alt_offset",2
"760","unp160hltucmgwb",2,2,249.831887405466,259.027610123389,246.328579214363,"value_alt_offset",2
"761","unp160hltucmgwb",1,3,248.190389562522,252.66230763737,244.600752918129,"value_alt_offset",3
"762","unp160hltucmgwb",2,3,267.511310357334,273.188547454672,267.690826366336,"full_offset",3
"763","v2rgepeoz23lhyb",1,1,251.725545515378,296.646765091021,248.864641117275,"value_alt_offset",1
"764","v2rgepeoz23lhyb",2,1,252.722962324875,276.05562803706,249.388339279976,"value_alt_offset",1
"765","v2rgepeoz23lhyb",1,2,249.921190904965,300.074242675151,246.592979364911,"value_alt_offset",2
"766","v2rgepeoz23lhyb",2,2,267.234720474678,270.25298106322,265.891105431671,"value_alt_offset",2
"767","v2rgepeoz23lhyb",1,3,252.422036953578,315.666811503461,248.9024024068,"value_alt_offset",3
"768","v2rgepeoz23lhyb",2,3,255.899570613049,285.734349756596,252.858330480331,"value_alt_offset",3
"769","vnoz56ecccya7hk",1,1,251.072438846917,262.210006994469,248.131440116308,"value_alt_offset",1
"770","vnoz56ecccya7hk",2,1,248.36656164632,250.122084657845,245.163868847891,"value_alt_offset",1
"771","vnoz56ecccya7hk",1,2,254.594196772618,271.754579803286,251.627630485479,"value_alt_offset",2
"772","vnoz56ecccya7hk",2,2,253.432717426804,262.014685089602,250.234603409981,"value_alt_offset",2
"773","vnoz56ecccya7hk",1,3,265.446785709267,295.796109861049,265.465375136837,"full_offset",3
"774","vnoz56ecccya7hk",2,3,248.35219063097,247.610507255235,244.875288475505,"value_alt_offset",3
"775","wey1upork0e0epr",1,1,249.376218715815,239.298919787713,245.792699777359,"perc_offset",1
"776","wey1upork0e0epr",2,1,247.660685534746,240.658897814501,244.391873185267,"perc_offset",1
"777","wey1upork0e0epr",1,2,260.969042314806,247.802637304924,249.026097716939,"perc_offset",2
"778","wey1upork0e0epr",2,2,257.185953277432,246.831681346125,248.431695918607,"perc_offset",2
"779","wey1upork0e0epr",1,3,252.028452280721,241.501969526096,246.392200290502,"perc_offset",3
"780","wey1upork0e0epr",2,3,257.923952804193,250.913934051364,253.037240969415,"perc_offset",3
"781","wf4mq2s0e98ce4z",1,1,246.741133425141,273.574118684019,243.209222666802,"value_alt_offset",1
"782","wf4mq2s0e98ce4z",2,1,247.359444294083,265.163659255602,243.847847521361,"value_alt_offset",1
"783","wf4mq2s0e98ce4z",1,2,248.975305718618,297.859585885654,245.555133286376,"value_alt_offset",2
"784","wf4mq2s0e98ce4z",2,2,247.688981655124,252.612215862835,244.161697925053,"value_alt_offset",2
"785","wf4mq2s0e98ce4z",1,3,247.463265854314,255.121471859512,243.914673556056,"value_alt_offset",3
"786","wf4mq2s0e98ce4z",2,3,258.464279905245,316.942798612403,255.616644250202,"value_alt_offset",3
"787","ws44qtt9xen2xsl",1,1,252.203898952505,250.454806627256,248.939351196036,"value_alt_offset",1
"788","ws44qtt9xen2xsl",2,1,250.501188635232,250.800944063103,247.725822495108,"value_alt_offset",1
"789","ws44qtt9xen2xsl",1,2,262.902688421823,261.87778980529,262.965139421309,"perc_offset",2
"790","ws44qtt9xen2xsl",2,2,261.751741225584,284.467116429483,259.575754396708,"value_alt_offset",2
"791","ws44qtt9xen2xsl",1,3,261.270705121026,317.528546200802,259.435611138019,"value_alt_offset",3
"792","ws44qtt9xen2xsl",2,3,276.470615951109,310.831249126012,278.05609463187,"full_offset",3
"793","wwv18727elhq22u",1,1,246.451389177489,254.2730156363,242.900879037553,"value_alt_offset",1
"794","wwv18727elhq22u",2,1,246.488885354603,253.443063361436,242.914175789387,"value_alt_offset",1
"795","wwv18727elhq22u",1,2,247.002787634695,250.547158782298,243.550580071199,"value_alt_offset",2
"796","wwv18727elhq22u",2,2,246.92919469889,239.965129132755,243.403370958954,"perc_offset",2
"797","wwv18727elhq22u",1,3,246.67555863025,241.342461294445,243.144616439532,"perc_offset",3
"798","wwv18727elhq22u",2,3,246.682930505033,239.263560089514,243.194352811276,"perc_offset",3
"799","x0nfe7hwu2yt5az",1,1,247.602851253062,241.581441523463,245.558993474989,"perc_offset",1
"800","x0nfe7hwu2yt5az",2,1,249.066476880201,239.80445023287,245.482957941745,"perc_offset",1
"801","x0nfe7hwu2yt5az",1,2,259.996109354681,239.151127979431,242.750999493499,"perc_offset",2
"802","x0nfe7hwu2yt5az",2,2,263.298662122613,251.138763949996,251.739611905424,"perc_offset",2
