"","sub","model","rr","pu","rho","omega","lambda","offset","bestfit"
"405","hm4cdxlz8t0281v","full_offset",2,1,0.0925925925925926,0.0308641975308642,3.88888888888889,-0.148148148148148,"value_alt_offset"
"406","hm4cdxlz8t0281v","full_offset",2,2,0.0432098765432099,0.12962962962963,1.87242798353909,0.0493827160493825,"value_alt_offset"
"407","hm4cdxlz8t0281v","full_offset",3,1,0.0185185185185185,0.12962962962963,2.65432098765432,-0.0713305898491083,"value_alt_offset"
"408","hm4cdxlz8t0281v","full_offset",3,2,0.0308641975308642,0.203703703703704,4.83539094650206,-0.106995884773663,"value_alt_offset"
"409","hmfoy1dyl3p0oyx","full_offset",1,1,0.0308641975308642,0.113168724279835,1.66666666666667,0.074074074074074,"value_alt_offset"
"410","hmfoy1dyl3p0oyx","full_offset",1,2,0.0185185185185185,0.0432098765432099,1.89986282578875,-0.00274348422496573,"value_alt_offset"
"411","hmfoy1dyl3p0oyx","full_offset",2,1,0.141975308641975,0.0432098765432099,1.79012345679012,0.148148148148148,"value_alt_offset"
"412","hmfoy1dyl3p0oyx","full_offset",2,2,0.117283950617284,0.0432098765432099,1.66666666666667,0.37037037037037,"value_alt_offset"
"413","hmfoy1dyl3p0oyx","full_offset",3,1,0.0432098765432099,0.0185185185185185,1.66666666666667,0.123456790123457,"value_alt_offset"
"414","hmfoy1dyl3p0oyx","full_offset",3,2,0.0679012345679013,0.203703703703704,1.33744855967078,0.17283950617284,"value_alt_offset"
"415","hvawyrkxreuq7d8","full_offset",1,1,0.0555555555555556,0.265432098765432,1.13168724279835,0.0493827160493825,"value_alt_offset"
"416","hvawyrkxreuq7d8","full_offset",1,2,0.997942386831276,0.726337448559671,3.76543209876543,0.172839552633986,"value_alt_offset"
"417","hvawyrkxreuq7d8","full_offset",2,1,0.00754458161869943,0.279149519890261,2.35253772290809,-0.0219478737996383,"value_alt_offset"
"418","hvawyrkxreuq7d8","full_offset",2,2,0.0925925925925926,0.12962962962963,2.03703703703704,-0.0740740740740741,"value_alt_offset"
"419","hvawyrkxreuq7d8","full_offset",3,1,0.0788751714677641,0.512345679012346,4.38271604938272,-0.0740740740740741,"value_alt_offset"
"420","hvawyrkxreuq7d8","full_offset",3,2,0.870829499417621,0.500457247370828,8.71742112482853,-0.0521262002743484,"perc_offset"
"421","jdewbyn3agn01fj","full_offset",1,1,0.351851851851852,0.00480109739369001,3.43621399176955,0.197530864197531,"value_alt_offset"
"422","jdewbyn3agn01fj","full_offset",1,2,0.0185185185185185,0.0336076817558299,1.03566529205658,0.11522633744856,"value_alt_offset"
"423","jdewbyn3agn01fj","full_offset",2,1,0.0226337448559671,0.203703703703704,2.20164609053498,0.0246913580246915,"value_alt_offset"
"424","jdewbyn3agn01fj","full_offset",2,2,0.0797896662094193,0.915637860082305,4.50617283950617,-0.123456790123457,"value_alt_offset"
"425","jdewbyn3agn01fj","full_offset",3,1,0.0308641975308642,0.820987654320988,1.91358024691358,0,"value_alt_offset"
"426","jdewbyn3agn01fj","full_offset",3,2,0.0925925925925926,0.203703703703704,2.98353909465152,-0.0740740740740741,"value_alt_offset"
"427","je7gumyhw5zyax5","full_offset",1,1,0.0541838134430727,0.192729766803841,1.41975308641975,0.0960219478737998,"value_alt_offset"
"428","je7gumyhw5zyax5","full_offset",1,2,0.0555555554599565,0.131001371742113,1.79014227355436,0.00823045267489708,"value_alt_offset"
"429","je7gumyhw5zyax5","full_offset",2,1,0.0925925925925926,0.117283950617284,2.40740740740741,-0.0246913580246914,"value_alt_offset"
"430","je7gumyhw5zyax5","full_offset",2,2,0.0226337448559671,0.310699588477366,2.40740740740741,-0.0484680354631424,"value_alt_offset"
"431","je7gumyhw5zyax5","full_offset",3,1,0.0267489711934157,0.298353909465021,3.23045267489712,-0.106081390032007,"value_alt_offset"
"432","je7gumyhw5zyax5","full_offset",3,2,0.0185185185185185,0.261266067164558,2.77777777777778,-0.0740740740740741,"value_alt_offset"
"433","jk1c41xga9cmsrf","full_offset",1,1,0.0102880661304186,0.0925925925925926,2.36625514403292,-0.0164609071343101,"value_alt_offset"
"434","jk1c41xga9cmsrf","full_offset",1,2,0.0349794238683128,0.232510288065844,2.48971193415638,-0.0246913580246914,"value_alt_offset"
"435","jk1c41xga9cmsrf","full_offset",2,1,0.0185185185185185,0.117283950617284,2.65432098765432,-0.0246913580246914,"value_alt_offset"
"436","jk1c41xga9cmsrf","full_offset",2,2,0.0185185185185185,0.113168724279835,4.54734368733916,-0.0329218106995884,"value_alt_offset"
"437","jk1c41xga9cmsrf","full_offset",3,1,0.0432098765432099,0.0802469135802469,4.91769547325103,-0.0411522633744856,"value_alt_offset"
"438","jk1c41xga9cmsrf","full_offset",3,2,0.0432098765432099,0.051440329218107,4.30041152263374,-0.0329218106995884,"value_alt_offset"
"439","jvcerddevc3rwm0","full_offset",1,1,0.0884773662561932,0.133744855967078,4.05349794238683,-0.00823045439568026,"value_alt_offset"
"440","jvcerddevc3rwm0","full_offset",1,2,0.0185185185185185,0.273662551440329,3.14662399024539,5.73594505226538e-10,"value_alt_offset"
"441","jvcerddevc3rwm0","full_offset",2,1,0.0555555555555556,0.154473403444597,5,0.0164609053497944,"value_alt_offset"
"442","jvcerddevc3rwm0","full_offset",2,2,0.141975308641975,0.314814814814815,4.87654320987654,-0.0987654320987654,"value_alt_offset"
"443","jvcerddevc3rwm0","full_offset",3,1,0.117283950617284,0.203703711447228,6.11111111111111,0,"value_alt_offset"
"444","jvcerddevc3rwm0","full_offset",3,2,0.0925925925927237,0.204618198445359,9.48559670781893,0.00914494741655236,"perc_offset"
"445","k3j8o90rkvw7tal","full_offset",1,1,0.205075445816187,0.277777777777778,1.2962962962963,0.148148148148148,"value_alt_offset"
"446","k3j8o90rkvw7tal","full_offset",1,2,0.0637860082304527,0.0185185185185185,2.03703703703704,0.131687242798354,"value_alt_offset"
"447","k3j8o90rkvw7tal","full_offset",2,1,0.141975308641975,0.154320987654321,4.12208504801097,-0.123456790123457,"value_alt_offset"
"448","k3j8o90rkvw7tal","full_offset",2,2,0.327160493827161,0.277777777777778,4.25925925925926,-0.0740740740740741,"value_alt_offset"
"449","k3j8o90rkvw7tal","full_offset",3,1,0.0925925925925926,0.228395061728395,2.90123456790123,-0.0740740740740741,"value_alt_offset"
"450","k3j8o90rkvw7tal","full_offset",3,2,0.0432098765432099,0.162551440329218,4.46502057613169,-0.0246913580246914,"value_alt_offset"
"451","k7xa918wsdj832n","full_offset",1,1,0.0226337448559671,0.205075445816187,1.61162763128927,0.0685871056241425,"value_alt_offset"
"452","k7xa918wsdj832n","full_offset",1,2,0.12962962962963,0.203703076478229,1.66666666666667,0.0685871056241425,"value_alt_offset"
"453","k7xa918wsdj832n","full_offset",2,1,0.0555555555555556,0.0185185185185185,3.14814814814815,-0.0740740740740741,"value_alt_offset"
"454","k7xa918wsdj832n","full_offset",2,2,0.051440329218107,0.0555555555555556,3.47736625515584,0.074074074074074,"value_alt_offset"
"455","k7xa918wsdj832n","full_offset",3,1,0.0679012345679013,0.0185185185185185,2.40740740740741,0,"value_alt_offset"
"456","k7xa918wsdj832n","full_offset",3,2,0.092135345221765,0.265432098765432,4.50617283950617,0.0246913580246817,"value_alt_offset"
"457","kp5boe0z4uwwu7r","full_offset",1,1,0.051440329218107,0.623456790123457,2.73814967230605,-0.0109400668517114,"value_alt_offset"
"458","kp5boe0z4uwwu7r","full_offset",1,2,0.051440329218107,0.734567901234568,3.14814814814815,-0.0740740740740741,"value_alt_offset"
"459","kp5boe0z4uwwu7r","full_offset",2,1,0.104938271604938,0.664609045754413,3.31275720164609,-0.0987654320987654,"value_alt_offset"
"460","kp5boe0z4uwwu7r","full_offset",2,2,0.166666666666667,0.537037037037037,2.81893004115226,-0.0740740740740741,"value_alt_offset"
"461","kp5boe0z4uwwu7r","full_offset",3,1,0.216049382716049,0.500001881676423,3.14814814814815,-0.219478737997256,"value_alt_offset"
"462","kp5boe0z4uwwu7r","full_offset",3,2,0.0555555555555556,0.871742112482984,3.14814814814815,-0.222335122807612,"value_alt_offset"
"463","ktwcurcgfv59jnc","full_offset",1,1,0.0596707818930041,0.0185185185185185,1.37860082304527,-0.0493827160493827,"value_alt_offset"
"464","ktwcurcgfv59jnc","full_offset",1,2,0.0308641975308642,0.01440329218107,0.596707818931353,0.189300411522634,"value_alt_offset"
"465","ktwcurcgfv59jnc","full_offset",2,1,0.0555555555555556,0.0555555555555556,0.925925925925926,0.222222222222222,"value_alt_offset"
"466","ktwcurcgfv59jnc","full_offset",2,2,0.0185185185185185,0.377914951128634,0.884773662551441,0.340090433368897,"value_alt_offset"
"467","ktwcurcgfv59jnc","full_offset",3,1,0.0226337457163587,0.141975308641975,2.16049382716049,-0.148148148148148,"value_alt_offset"
"468","ktwcurcgfv59jnc","full_offset",3,2,0.10082304526749,0.166666666666667,2.53086419753086,-0.123456784961107,"value_alt_offset"
"469","kug2nygmmndpth5","full_offset",1,1,0.0349794238683128,0.174897119341564,2.53086419753086,-0.0987654320987654,"value_alt_offset"
"470","kug2nygmmndpth5","full_offset",1,2,0.0555557646307137,0.166666666666667,3.1487126510751,-0.296296296296296,"value_alt_offset"
"471","kug2nygmmndpth5","full_offset",2,1,0.0925925925925926,0.0555555555555556,2.03703703703704,-0.0713305898491083,"value_alt_offset"
"472","kug2nygmmndpth5","full_offset",2,2,0.0308641975308642,0.302469135802469,2.28395061728395,0.0246913580246915,"value_alt_offset"
"473","kug2nygmmndpth5","full_offset",3,1,0.0925925925921992,0.0308641975308642,1.66666666666667,-0.0851496215007874,"value_alt_offset"
"474","kug2nygmmndpth5","full_offset",3,2,0.0432098765432099,0.0185185185185185,1.79012345679012,-0.0740740740740741,"value_alt_offset"
"475","l7kobq2fs7s15go","full_offset",1,1,0.0267320361056072,0.816872427983539,1.54320987654321,0.0713307292325471,"value_alt_offset"
"476","l7kobq2fs7s15go","full_offset",1,2,0.12962962962963,0.0555555555555556,2.03703703703704,0,"value_alt_offset"
"477","l7kobq2fs7s15go","full_offset",2,1,0.0925925925925926,0.685185185185185,2.03703703703704,0,"value_alt_offset"
"478","l7kobq2fs7s15go","full_offset",2,2,0.0679012337075097,0.722222219641047,3.39506172839506,-0.0246913580246914,"value_alt_offset"
"479","l7kobq2fs7s15go","full_offset",3,1,0.0308641975308642,0.01440329218107,2.03703703703704,-0.024687594671845,"value_alt_offset"
"480","l7kobq2fs7s15go","full_offset",3,2,0.347736625514403,0.117283950617284,5.53497942386831,-0.403292181069959,"value_alt_offset"
"481","le6z045m543xskj","full_offset",1,1,0.0555555555555556,0.969135802469136,0.555555555555556,0.0246913580246915,"perc_offset"
"482","le6z045m543xskj","full_offset",1,2,0.0267489711934157,0.50777320530407,1.25514403292181,0.00823045267489708,"value_alt_offset"
"483","le6z045m543xskj","full_offset",2,1,0.0555555555555556,0.734567901234568,0.925925925925926,0,"value_alt_offset"
"484","le6z045m543xskj","full_offset",2,2,0.00617283950617287,0.5,0.802469135802469,0,"value_alt_offset"
"485","le6z045m543xskj","full_offset",3,1,0.0555555555555556,0.87037037037037,1.2962962962963,0.074074074074074,"value_alt_offset"
"486","le6z045m543xskj","full_offset",3,2,0.154320987654321,0.820987654320988,1.2962962962963,-0.0246913580246914,"value_alt_offset"
"487","lnhuzvcq72odm0l","full_offset",1,1,0.125514403292181,0.128257887517147,5.37053972124845,0.0631001320118616,"value_alt_offset"
"488","lnhuzvcq72odm0l","full_offset",1,2,0.216049382716049,0.10082304526749,3.39506172839506,0.074074074074074,"value_alt_offset"
"489","lnhuzvcq72odm0l","full_offset",2,1,0.0925925925925926,0.203703703703704,4.50617283950617,0,"value_alt_offset"
"490","lnhuzvcq72odm0l","full_offset",2,2,0.244855967078189,0.207818930041152,6.97530864197531,-0.0493827160493827,"value_alt_offset"
"491","lnhuzvcq72odm0l","full_offset",3,1,0.277777777777778,0.0555555555555556,4.25925925925926,-0.222222222222222,"value_alt_offset"
"492","lnhuzvcq72odm0l","full_offset",3,2,0.5,0.277777777777778,7.22222222222222,0,"perc_offset"
"493","lq01y2l4zvsfb6u","full_offset",1,1,0.12962962962963,0.314814814814815,1.2962962962963,0.074074074074074,"value_alt_offset"
"494","lq01y2l4zvsfb6u","full_offset",1,2,0.0230909922267947,0.0720164609053498,2.40740740740741,-0.0164609053497943,"value_alt_offset"
"495","lq01y2l4zvsfb6u","full_offset",2,1,0.0555555555555556,0.0185185184866522,1.2962962962963,-0.149363711117509,"value_alt_offset"
"496","lq01y2l4zvsfb6u","full_offset",2,2,0.0185185185185185,0.537037037037037,1.62551440329218,0.296296296296296,"value_alt_offset"
"497","lq01y2l4zvsfb6u","full_offset",3,1,0.0925925925925926,0.0555555555555556,2.40740740740741,-0.337448559670782,"value_alt_offset"
"498","lq01y2l4zvsfb6u","full_offset",3,2,0.12962962962963,0.425925925925926,5.61728395061728,-0.0740703106999835,"value_alt_offset"
"499","lqk83qqxe3xs6ss","full_offset",1,1,0.277777777777778,0.0555536738791324,3.76543209876543,0.0740740740764347,"value_alt_offset"
"500","lqk83qqxe3xs6ss","full_offset",1,2,0.0427526291723823,0.5,3.51851851851852,0.219478737997257,"value_alt_offset"
"501","lqk83qqxe3xs6ss","full_offset",2,1,0.174744703551288,0.512345679012345,3.39506172839506,0.123456790123457,"value_alt_offset"
"502","lqk83qqxe3xs6ss","full_offset",2,2,0.0555405021441703,0.0884773662551441,3.72427983539095,0.0246951213775377,"value_alt_offset"
"503","lqk83qqxe3xs6ss","full_offset",3,1,0.0925925925925926,0.0185185185185185,2.77777777777778,-0.0823045267489712,"value_alt_offset"
"504","lqk83qqxe3xs6ss","full_offset",3,2,0.117283950617284,0.969135802469136,3.51851851851852,-0.0493827160493827,"value_alt_offset"
"505","lucnd0k3f5h8ez4","full_offset",1,1,0.0390946502057613,0.282350251486054,2.03703703703704,-0.0411522633744856,"value_alt_offset"
"506","lucnd0k3f5h8ez4","full_offset",1,2,0.0349794238683128,0.0802469135696248,2.86008230452675,-0.046639231824417,"value_alt_offset"
"507","lucnd0k3f5h8ez4","full_offset",2,1,0.0679012345679013,0.199588476505864,4.50617283950617,-0.0493827005410897,"value_alt_offset"
"508","lucnd0k3f5h8ez4","full_offset",2,2,0.0349794238683128,0.273662551535928,5.16466550379064,-0.0411522633744856,"value_alt_offset"
"509","lucnd0k3f5h8ez4","full_offset",3,1,0.128257887517147,0.0555555555590963,5.37037037037037,-0.0740740740740741,"value_alt_offset"
"510","lucnd0k3f5h8ez4","full_offset",3,2,0.0816186556927298,0.0555555555555556,5.61728395061728,-0.0493827160493827,"value_alt_offset"
"511","m603l2rxt7hfqax","full_offset",1,1,0.0761316872427984,0.191358024691358,1.79012345679012,0.0274348422496571,"value_alt_offset"
"512","m603l2rxt7hfqax","full_offset",1,2,0.0679012345679013,0.0185185185185185,1.54320987686187,0.0740740740740742,"value_alt_offset"
"513","m603l2rxt7hfqax","full_offset",2,1,0.0432098765432099,0.314814814814815,1.99588477366255,0.106995884773663,"value_alt_offset"
"514","m603l2rxt7hfqax","full_offset",2,2,0.0912208504801098,0.277777777777778,3.14814814814815,-0.0740740740740741,"value_alt_offset"
"515","m603l2rxt7hfqax","full_offset",3,1,0.0308641975308642,0.0541838134430727,2.78235025148605,9.76996261670138e-15,"value_alt_offset"
"516","m603l2rxt7hfqax","full_offset",3,2,0.0555555555555556,0.0596707896365285,8.36991312299954,-0.00823045267489708,"perc_offset"
"517","m72afjrfmn9ycnm","full_offset",1,1,0.253085800271138,0.154315342625052,0.0480109739487025,-0.444443174499336,"value_alt_offset"
"518","m72afjrfmn9ycnm","full_offset",1,2,0.167123914037494,0.820835238530712,1.66666666666667,-0.076817542811991,"perc_offset"
"519","m72afjrfmn9ycnm","full_offset",2,1,0.0555555555590963,0.759259259259215,1.79011718453538,-0.222222222222222,"perc_offset"
"520","m72afjrfmn9ycnm","full_offset",2,2,0.944901691815272,0.351857496881121,3.88887007212466,-0.443529949702789,"perc_offset"
"521","m72afjrfmn9ycnm","full_offset",3,1,0.0267489720538024,0.5,1.2962962962963,-0.194787379972565,"value_alt_offset"
"522","m72afjrfmn9ycnm","full_offset",3,2,0.104938271604938,0.5,2.16049382716049,-0.296296296296296,"value_alt_offset"
"523","m8fuvpkggx3r7sw","full_offset",1,1,0.0308641975308642,0.52880658436214,3.39506172839506,0.074074074074074,"value_alt_offset"
"524","m8fuvpkggx3r7sw","full_offset",1,2,0.203703703703704,0.104938271604938,3.64197530864198,0.0987654320987654,"value_alt_offset"
"525","m8fuvpkggx3r7sw","full_offset",2,1,0.162551440329218,0.759259259259259,4.57475994513032,0.074074074074074,"value_alt_offset"
"526","m8fuvpkggx3r7sw","full_offset",2,2,0.117283950617284,0.977366255144033,2.40740740740741,0.0740741205352202,"value_alt_offset"
"527","m8fuvpkggx3r7sw","full_offset",3,1,0.0555555555555702,0.759259259259259,2.76406035665295,-0.148148148148148,"value_alt_offset"
"528","m8fuvpkggx3r7sw","full_offset",3,2,0.277777777777778,0.104989076868364,5.98765432098765,-0.148148148148148,"value_alt_offset"
"529","mdtwfshb8x8v70p","full_offset",1,1,0.104938271604938,0.166666666666667,3.51851851851852,0,"value_alt_offset"
"530","mdtwfshb8x8v70p","full_offset",1,2,0.203703703703704,0.611263526901387,3.51851851851852,0.0731595793324187,"value_alt_offset"
"531","mdtwfshb8x8v70p","full_offset",2,1,0.0308641975308642,0.783950617283951,3.97119341563786,-0.0987654320987654,"value_alt_offset"
"532","mdtwfshb8x8v70p","full_offset",2,2,0.0679006073424269,0.834688140358008,5.12345679012346,-0.0274348422496571,"value_alt_offset"
"533","mdtwfshb8x8v70p","full_offset",3,1,0.0555555555555556,0.561728395061728,4.67078189300411,0.0246913580246915,"value_alt_offset"
"534","mdtwfshb8x8v70p","full_offset",3,2,0.0432098765432099,0.611111111111111,3.39506172839506,-0.0493827160493827,"value_alt_offset"
"535","mghqo7uxufw84xb","full_offset",1,1,0.055555625247275,0.999314128943758,1.1316935150531,-3.33066907387547e-16,"perc_offset"
"536","mghqo7uxufw84xb","full_offset",1,2,0.0555555555555556,0.87037037037037,1.2962962962963,0,"perc_offset"
"537","mghqo7uxufw84xb","full_offset",2,1,0.0555555555555556,0.820987654320988,1.2962962962963,0.0246913580246915,"value_alt_offset"
"538","mghqo7uxufw84xb","full_offset",2,2,0.0308641975308642,0.970507544581618,1.0905537961881,0,"value_alt_offset"
"539","mghqo7uxufw84xb","full_offset",3,1,0.0185185184229195,0.709876543209876,1.41975308641975,-2.12442285985048e-11,"value_alt_offset"
"540","mghqo7uxufw84xb","full_offset",3,2,0.0157750342935528,0.859396433470507,1.41975308641975,0.0164609053497944,"value_alt_offset"
"541","mmjryby874fs60o","full_offset",1,1,0.203703703703704,0.166666666666667,1.99436061575979,0.123558400650307,"value_alt_offset"
"542","mmjryby874fs60o","full_offset",1,2,0.104938271604938,0.191358024691358,2.53086412009562,0.0493827160485956,"value_alt_offset"
"543","mmjryby874fs60o","full_offset",2,1,0.0183661027282427,0.0308641975308642,1.46090534979424,0.074074074074074,"value_alt_offset"
"544","mmjryby874fs60o","full_offset",2,2,0.166666666666667,0.240689935477315,3.88888888888889,1.25445094867338e-06,"value_alt_offset"
"545","mmjryby874fs60o","full_offset",3,1,0.0843621399176955,0.0555555555555556,3.51851841527153,-0.0740740740740741,"value_alt_offset"
"546","mmjryby874fs60o","full_offset",3,2,0.0432098765432099,0.294238683127572,4.75308641975309,-0.0246913580246914,"value_alt_offset"
"547","n56opcxqwcyuk97","full_offset",1,1,0.0555555555555556,0.685185185185185,1.2962962962963,-1.12900585389486e-05,"value_alt_offset"
"548","n56opcxqwcyuk97","full_offset",1,2,0.759259259259259,0.277777777777778,3.88888888888889,-0.0768175582990398,"value_alt_offset"
"549","n56opcxqwcyuk97","full_offset",2,1,0.0925925925925926,0.537037037037037,1.66666666666667,0,"value_alt_offset"
"550","n56opcxqwcyuk97","full_offset",2,2,0.0596707818930041,0.709876543209876,2.73662551440329,-0.172839506172839,"value_alt_offset"
"551","n56opcxqwcyuk97","full_offset",3,1,0.0939643347050755,0.672839506172839,2.39368998628258,-0.222222222222222,"value_alt_offset"
"552","n56opcxqwcyuk97","full_offset",3,2,0.0226337448559671,0.89917695473251,1.79012345679012,-0.0905349794238683,"value_alt_offset"
"553","np2r7s44c0nxgg5","full_offset",1,1,0.0432098765432099,0.726337448559671,3.92552512884779,-0.0329218106995884,"value_alt_offset"
"554","np2r7s44c0nxgg5","full_offset",1,2,0.462962962962963,0.537037037068903,5.24691358024691,-0.0740740740740741,"value_alt_offset"
"555","np2r7s44c0nxgg5","full_offset",2,1,0.504115226337449,0.339506172839506,8.08641975308642,-0.148148148148148,"value_alt_offset"
"556","np2r7s44c0nxgg5","full_offset",2,2,0.0432098765432099,0.722222222222222,5.24691358024691,0.0246913580246915,"value_alt_offset"
"557","np2r7s44c0nxgg5","full_offset",3,1,0.648148148148148,0.388888880284973,6.11111111111111,-0.222222222222222,"perc_offset"
"558","np2r7s44c0nxgg5","full_offset",3,2,0.425925925925926,0.12962962962963,5.72702331961591,-0.386831275720165,"value_alt_offset"
"559","nrv57g0kvh6lz31","full_offset",1,1,0.12962962962963,0.0555555555555556,1.29629420554472,0.074074074074074,"value_alt_offset"
"560","nrv57g0kvh6lz31","full_offset",1,2,0.0802469135802469,0.932098765432099,3.14814814814815,0,"value_alt_offset"
"561","nrv57g0kvh6lz31","full_offset",2,1,0.0186709343087944,0.154320987654321,2.16049382716049,0.0713305898491083,"value_alt_offset"
"562","nrv57g0kvh6lz31","full_offset",2,2,0.0555555555555556,0.290123456790123,5.24691358024691,0,"value_alt_offset"
"563","nrv57g0kvh6lz31","full_offset",3,1,0.0308641975308642,0.981481481481481,1.54320987654321,-0.0246913580246914,"value_alt_offset"
"564","nrv57g0kvh6lz31","full_offset",3,2,0.0924401768023605,0.240740739880349,2.77777777682179,0,"value_alt_offset"
"565","nvk3jd25saegh24","full_offset",1,1,0.0555386204677472,0.685185185185185,0.555555555555556,0,"perc_offset"
"566","nvk3jd25saegh24","full_offset",1,2,0.0555555555520149,0.734567901234568,0.925925925925926,0,"perc_offset"
"567","nvk3jd25saegh24","full_offset",2,1,0.0185184488267992,0.500050805263425,0.513895162100014,-0.333333333333334,"perc_offset"
"568","nvk3jd25saegh24","full_offset",2,2,0.0679012345679013,0.611111111111111,0.679012345679013,0.0246913580246915,"perc_offset"
"569","nvk3jd25saegh24","full_offset",3,1,0.0185185185185185,0.5,0.967078189300412,-0.334705075445816,"perc_offset"
"570","nvk3jd25saegh24","full_offset",3,2,0.0185185185185185,0.611111111111111,0.555555555555119,0,"value_alt_offset"
"571","oemn8dnelyez9dr","full_offset",1,1,0.0390946502057613,0.83196159122085,3.35390946502058,0.139917695473251,"value_alt_offset"
"572","oemn8dnelyez9dr","full_offset",1,2,0.277777777777778,0.166666666666667,2.03703703703704,0.222222222222222,"value_alt_offset"
"573","oemn8dnelyez9dr","full_offset",2,1,0.0683584819387289,0.981481481481481,1.66666666666667,0.222222222222222,"value_alt_offset"
"574","oemn8dnelyez9dr","full_offset",2,2,0.10082304526749,0.0884773662551441,2.77777777777778,-0.271604938271605,"value_alt_offset"
"575","oemn8dnelyez9dr","full_offset",3,1,0.12962962962963,0.166666666666667,1.91358024687817,0,"value_alt_offset"
"576","oemn8dnelyez9dr","full_offset",3,2,0.537037037037037,0.401386983691467,6.11111111111111,-0.222222222031024,"perc_offset"
"577","oeu4jokoabrwtua","full_offset",1,1,0.12962962962963,0.133744856253875,1.2962962962963,-0.0164609053497943,"value_alt_offset"
"578","oeu4jokoabrwtua","full_offset",1,2,0.0925925925925926,0.12962962962963,1.2962962962963,0.074074074074074,"value_alt_offset"
"579","oeu4jokoabrwtua","full_offset",2,1,0.12962962962963,0.195473251028807,1.2962962962963,0.0493827160493825,"value_alt_offset"
"580","oeu4jokoabrwtua","full_offset",2,2,0.141975308631353,0.0925925925925926,2.77777777777778,-0.148148148148148,"value_alt_offset"
"581","oeu4jokoabrwtua","full_offset",3,1,0.0925925925925926,0.808184727937814,2.40742622417164,0.0246913580246915,"value_alt_offset"
"582","oeu4jokoabrwtua","full_offset",3,2,0.0843621399176955,0.425925925925926,3.51851642776694,-0.222222222222222,"value_alt_offset"
"583","p0ptwsbjrbx9q9b","full_offset",1,1,0.0925925925925926,0.759242324171451,1.2962962962963,0,"value_alt_offset"
"584","p0ptwsbjrbx9q9b","full_offset",1,2,0.0925925925925926,0.771604938271605,1.79012345679012,0,"value_alt_offset"
"585","p0ptwsbjrbx9q9b","full_offset",2,1,0.0679012345679013,0.808641975308642,2.03703703703704,-0.0493827160493827,"value_alt_offset"
"586","p0ptwsbjrbx9q9b","full_offset",2,2,0.0308641975308642,0.969135802469136,2.03709348732973,0,"value_alt_offset"
"587","p0ptwsbjrbx9q9b","full_offset",3,1,0.0555555555555556,0.981481481481481,2.32510288065844,-0.222222222222222,"value_alt_offset"
"588","p0ptwsbjrbx9q9b","full_offset",3,2,0.0308641975308642,0.672839506172839,2.65432098765432,-0.0740740740740741,"value_alt_offset"
"589","p2sp49zl9919q87","full_offset",1,1,0.0925925925925926,0.0308641975308642,1.04938271604938,0.074074074074074,"value_alt_offset"
"590","p2sp49zl9919q87","full_offset",1,2,0.0390946502057613,0.0569272976680384,2.2844586699182,0.0493827160493825,"value_alt_offset"
"591","p2sp49zl9919q87","full_offset",2,1,0.0308641975308642,0.228395061728395,2.03703703703704,0,"value_alt_offset"
"592","p2sp49zl9919q87","full_offset",2,2,0.0185185185185185,0.141975308641975,2.40740740740741,-0.123456790123457,"value_alt_offset"
"593","p2sp49zl9919q87","full_offset",3,1,0.0102880658436214,0.233882030178327,2.24279835390946,-0.057613168745524,"value_alt_offset"
"594","p2sp49zl9919q87","full_offset",3,2,0.00754460484922885,0.0198902606310014,2.61316872427984,-0.120713305898491,"value_alt_offset"
"595","p2v49387cgj37sn","full_offset",1,1,0.0130315500685871,0.239368998628258,1.47462277091907,0.0109739368998627,"value_alt_offset"
"596","p2v49387cgj37sn","full_offset",1,2,0.01440329218107,0.0939643347050755,2.55829903978052,0.00823045267489708,"value_alt_offset"
"597","p2v49387cgj37sn","full_offset",2,1,0.0102880658436166,0.0715592135345222,1.91358024691358,0.0411183931986063,"value_alt_offset"
"598","p2v49387cgj37sn","full_offset",2,2,0.0555555556192883,0.191358651821233,4.1358024691358,0,"value_alt_offset"
"599","p2v49387cgj37sn","full_offset",3,1,0.0185185185185185,0.240740740740741,4.1358024691358,-0.00274348422496573,"value_alt_offset"
"600","p2v49387cgj37sn","full_offset",3,2,0.0308585525015947,0.277777777777778,5,0,"value_alt_offset"
"601","pjp6ertnjw1vb6j","full_offset",1,1,0.0308641975308642,0.331275720164609,1.29629606399057,0.123456790123457,"value_alt_offset"
"602","pjp6ertnjw1vb6j","full_offset",1,2,0.0555555478120312,0.277777777777778,2.90123456790123,-1.11022302462516e-15,"value_alt_offset"
"603","pjp6ertnjw1vb6j","full_offset",2,1,0.0679012345678575,0.314814814814815,2.40740740740741,0,"value_alt_offset"
"604","pjp6ertnjw1vb6j","full_offset",2,2,0.0555555555555556,0.0555555555555556,3.51851851851852,0,"value_alt_offset"
"605","pjp6ertnjw1vb6j","full_offset",3,1,0.0514403292074849,0.0925923835174345,2.77777777777778,-0.0246913580246914,"value_alt_offset"
"606","pjp6ertnjw1vb6j","full_offset",3,2,0.0308641975308642,0.0267489711934157,4.17695473251029,-0.106995884773663,"value_alt_offset"
"607","pojfe0tpsdoned2","full_offset",1,1,0.0349794238683128,0.0432098765432099,1.17283927386711,0.0987654320987654,"value_alt_offset"
"608","pojfe0tpsdoned2","full_offset",1,2,0.0185185185185185,0.104938271604938,1.41975308641975,0.123456790123457,"value_alt_offset"
